"","V2","V258","V81","V82","V83"
"1049",12,1,1,2,2
"1050",12,1,-2,-2,-2
"1051",12,1,-2,2,2
"1052",12,1,3,2,1
"1053",12,1,1,2,2
"1054",12,1,2,2,2
"1055",12,1,1,2,1
"1056",12,1,-2,2,2
"1057",12,1,1,2,2
"1058",12,1,1,2,2
"1059",12,1,-2,2,2
"1060",12,1,2,2,2
"1061",12,1,3,2,2
"1062",12,1,-2,2,2
"1063",12,1,2,2,2
"1064",12,1,1,2,2
"1065",12,1,2,2,2
"1066",12,1,-2,2,2
"1067",12,1,1,2,2
"1068",12,1,-2,2,2
"1069",12,1,3,2,2
"1070",12,1,-2,2,2
"1071",12,1,1,2,2
"1072",12,1,1,2,2
"1073",12,1,-2,2,2
"1074",12,1,2,-2,-2
"1075",12,1,-2,-2,-2
"1076",12,1,2,2,2
"1077",12,1,1,2,2
"1078",12,1,1,2,2
"1079",12,1,-2,-2,-2
"1080",12,1,1,1,1
"1081",12,1,1,2,2
"1082",12,1,1,2,1
"1083",12,1,2,2,2
"1084",12,1,3,2,2
"1085",12,1,1,2,2
"1086",12,1,1,2,1
"1087",12,1,-2,2,2
"1088",12,1,-2,2,2
"1089",12,1,-2,2,2
"1090",12,1,1,2,1
"1091",12,1,2,2,2
"1092",12,1,1,1,1
"1093",12,1,1,2,2
"1094",12,1,2,2,2
"1095",12,1,-2,2,2
"1096",12,1,1,2,2
"1097",12,1,2,2,2
"1098",12,1,1,-2,-2
"1099",12,1,1,2,-2
"1100",12,1,2,1,2
"1101",12,1,2,2,2
"1102",12,1,1,2,1
"1103",12,1,-2,2,2
"1104",12,1,1,2,2
"1105",12,1,-2,-2,2
"1106",12,1,2,2,2
"1107",12,1,1,2,2
"1108",12,1,-2,2,2
"1109",12,1,-2,2,2
"1110",12,1,2,2,2
"1111",12,1,-2,2,2
"1112",12,1,-2,2,2
"1113",12,1,1,2,2
"1114",12,1,2,2,2
"1115",12,1,2,2,2
"1116",12,1,2,2,2
"1117",12,1,1,2,2
"1118",12,1,1,2,2
"1119",12,1,-2,-2,-2
"1120",12,1,1,2,2
"1121",12,1,1,2,2
"1122",12,1,-2,2,2
"1123",12,1,-2,2,2
"1124",12,1,1,2,2
"1125",12,1,2,2,2
"1126",12,1,1,2,2
"1127",12,1,2,2,2
"1128",12,1,-2,-2,-2
"1129",12,1,1,2,2
"1130",12,1,1,2,2
"1131",12,1,2,2,2
"1132",12,1,2,2,2
"1133",12,1,1,2,2
"1134",12,1,1,2,2
"1135",12,1,1,2,2
"1136",12,1,1,2,2
"1137",12,1,2,2,2
"1138",12,1,2,1,2
"1139",12,1,1,2,2
"1140",12,1,2,2,2
"1141",12,1,2,2,2
"1142",12,1,3,2,2
"1143",12,1,-2,2,2
"1144",12,1,2,2,2
"1145",12,1,2,2,2
"1146",12,1,-2,2,2
"1147",12,1,2,2,2
"1148",12,1,-2,2,2
"1149",12,1,2,2,2
"1150",12,1,2,2,2
"1151",12,1,1,2,2
"1152",12,1,2,2,2
"1153",12,1,2,2,2
"1154",12,1,-2,-2,-2
"1155",12,1,2,2,2
"1156",12,1,-2,2,2
"1157",12,1,1,2,2
"1158",12,1,1,2,2
"1159",12,1,-2,2,2
"1160",12,1,2,1,1
"1161",12,1,2,2,2
"1162",12,1,2,2,2
"1163",12,1,2,2,2
"1164",12,1,3,2,2
"1165",12,1,1,2,1
"1166",12,1,2,2,2
"1167",12,1,2,2,2
"1168",12,1,2,2,2
"1169",12,1,2,2,2
"1170",12,1,2,2,2
"1171",12,1,-2,2,2
"1172",12,1,1,1,2
"1173",12,1,3,2,2
"1174",12,1,2,2,2
"1175",12,1,3,2,2
"1176",12,1,3,2,2
"1177",12,1,-2,1,2
"1178",12,1,3,1,2
"1179",12,1,-2,2,2
"1180",12,1,2,2,2
"1181",12,1,1,2,2
"1182",12,1,2,2,2
"1183",12,1,1,2,2
"1184",12,1,2,2,2
"1185",12,1,1,2,2
"1186",12,1,1,2,2
"1187",12,1,1,2,2
"1188",12,1,-2,1,2
"1189",12,1,1,2,2
"1190",12,1,1,2,2
"1191",12,1,1,2,2
"1192",12,1,2,2,2
"1193",12,1,2,2,2
"1194",12,1,1,2,2
"1195",12,1,2,2,2
"1196",12,1,1,1,2
"1197",12,1,1,2,2
"1198",12,1,1,2,2
"1199",12,1,-2,2,2
"1200",12,1,2,2,2
"1201",32,0.469330188679245,1,2,2
"1202",32,0.37659375,1,2,2
"1203",32,0.469330188679245,1,2,2
"1204",32,0.315866666666667,2,2,2
"1205",32,0.469330188679245,1,2,2
"1206",32,0.486510638297872,1,2,2
"1207",32,0.469330188679245,-1,1,2
"1208",32,0.486510638297872,1,2,2
"1209",32,0.469330188679245,1,2,2
"1210",32,0.469330188679245,2,2,2
"1211",32,0.37659375,1,2,2
"1212",32,0.37659375,1,2,2
"1213",32,0.37659375,2,2,2
"1214",32,0.37659375,1,2,2
"1215",32,0.37659375,2,2,2
"1216",32,0.37659375,1,2,2
"1217",32,0.37659375,1,2,2
"1218",32,0.469330188679245,2,2,2
"1219",32,0.469330188679245,1,2,2
"1220",32,0.37659375,1,2,2
"1221",32,0.469330188679245,1,2,2
"1222",32,0.486510638297872,2,2,1
"1223",32,0.486510638297872,2,2,2
"1224",32,0.469330188679245,2,1,1
"1225",32,0.469330188679245,1,1,2
"1226",32,0.469330188679245,1,2,2
"1227",32,0.469330188679245,1,2,2
"1228",32,0.469330188679245,-1,2,2
"1229",32,0.315866666666667,-2,1,2
"1230",32,0.315866666666667,1,2,2
"1231",32,0.37659375,1,2,2
"1232",32,0.315866666666667,1,2,2
"1233",32,0.469330188679245,2,2,2
"1234",32,0.486510638297872,2,2,2
"1235",32,0.469330188679245,1,2,2
"1236",32,0.469330188679245,-1,2,2
"1237",32,0.469330188679245,-1,2,2
"1238",32,0.469330188679245,1,2,2
"1239",32,0.486510638297872,1,2,2
"1240",32,0.469330188679245,-1,2,2
"1241",32,0.315866666666667,-1,2,2
"1242",32,0.469330188679245,2,2,2
"1243",32,0.469330188679245,2,2,2
"1244",32,0.469330188679245,2,2,2
"1245",32,0.486510638297872,2,2,2
"1246",32,0.486510638297872,1,2,2
"1247",32,0.469330188679245,1,2,2
"1248",32,0.469330188679245,1,2,2
"1249",32,0.469330188679245,1,2,2
"1250",32,0.486510638297872,1,2,1
"1251",32,0.486510638297872,1,2,2
"1252",32,0.469330188679245,1,2,2
"1253",32,0.486510638297872,1,2,2
"1254",32,0.486510638297872,1,2,2
"1255",32,0.469330188679245,3,2,2
"1256",32,0.469330188679245,1,2,2
"1257",32,0.469330188679245,1,2,2
"1258",32,0.37659375,1,2,2
"1259",32,0.37659375,2,2,2
"1260",32,0.469330188679245,1,2,2
"1261",32,0.486510638297872,2,2,2
"1262",32,0.315866666666667,1,2,2
"1263",32,0.315866666666667,1,2,2
"1264",32,0.315866666666667,1,2,2
"1265",32,0.469330188679245,2,2,2
"1266",32,0.315866666666667,1,2,2
"1267",32,0.37659375,1,2,2
"1268",32,0.469330188679245,1,2,2
"1269",32,0.469330188679245,1,2,2
"1270",32,0.469330188679245,1,2,2
"1271",32,0.37659375,1,1,2
"1272",32,0.37659375,1,2,2
"1273",32,0.469330188679245,1,2,2
"1274",32,0.315866666666667,2,2,2
"1275",32,0.486510638297872,1,2,2
"1276",32,0.486510638297872,-1,2,2
"1277",32,0.469330188679245,-1,2,2
"1278",32,0.469330188679245,2,1,1
"1279",32,0.37659375,2,2,2
"1280",32,0.469330188679245,2,2,2
"1281",32,0.469330188679245,1,2,2
"1282",32,0.486510638297872,2,2,2
"1283",32,0.469330188679245,1,2,2
"1284",32,0.469330188679245,1,2,2
"1285",32,0.469330188679245,1,1,2
"1286",32,0.37659375,-2,2,-2
"1287",32,0.469330188679245,-2,2,2
"1288",32,0.469330188679245,2,2,2
"1289",32,0.37659375,1,1,2
"1290",32,0.469330188679245,1,2,2
"1291",32,0.469330188679245,2,2,2
"1292",32,0.469330188679245,1,2,1
"1293",32,0.469330188679245,2,2,1
"1294",32,0.469330188679245,1,2,1
"1295",32,0.486510638297872,1,2,2
"1296",32,0.486510638297872,-2,2,1
"1297",32,0.469330188679245,1,1,2
"1298",32,0.469330188679245,2,2,2
"1299",32,0.469330188679245,1,2,1
"1300",32,0.469330188679245,1,1,1
"1301",32,0.469330188679245,1,2,2
"1302",32,0.37659375,2,2,2
"1303",32,0.469330188679245,2,2,2
"1304",32,0.37659375,2,2,1
"1305",32,0.315866666666667,1,2,2
"1306",32,0.486510638297872,1,2,2
"1307",32,0.37659375,-1,1,2
"1308",32,0.469330188679245,1,2,2
"1309",32,0.469330188679245,1,2,2
"1310",32,0.469330188679245,2,2,2
"1311",32,0.315866666666667,1,2,2
"1312",32,0.315866666666667,1,2,2
"1313",32,0.469330188679245,1,2,2
"1314",32,0.469330188679245,1,2,1
"1315",32,0.486510638297872,1,2,2
"1316",32,0.486510638297872,2,2,2
"1317",32,0.486510638297872,2,2,2
"1318",32,0.469330188679245,1,2,2
"1319",32,0.469330188679245,1,2,2
"1320",32,0.469330188679245,1,2,2
"1321",32,0.315866666666667,1,2,2
"1322",32,0.37659375,1,2,2
"1323",32,0.37659375,2,1,2
"1324",32,0.486510638297872,2,2,2
"1325",32,0.469330188679245,1,2,2
"1326",32,0.315866666666667,-1,2,2
"1327",32,0.37659375,1,1,2
"1328",32,0.315866666666667,1,2,2
"1329",32,0.486510638297872,1,2,2
"1330",32,0.469330188679245,1,2,2
"1331",32,0.486510638297872,1,2,1
"1332",32,0.469330188679245,2,2,2
"1333",32,0.486510638297872,2,2,2
"1334",32,0.486510638297872,2,1,1
"1335",32,0.469330188679245,2,2,2
"1336",32,0.486510638297872,1,2,2
"1337",32,0.469330188679245,1,2,2
"1338",32,0.469330188679245,1,2,2
"1339",32,0.469330188679245,2,2,2
"1340",32,0.469330188679245,1,2,2
"1341",32,0.486510638297872,1,2,2
"1342",32,0.469330188679245,2,2,2
"1343",32,0.469330188679245,1,1,1
"1344",32,0.469330188679245,2,1,2
"1345",32,0.469330188679245,1,2,2
"1346",32,0.469330188679245,1,2,2
"1347",32,0.486510638297872,1,2,2
"1348",32,0.315866666666667,1,2,2
"1349",32,0.486510638297872,1,2,2
"1350",32,0.486510638297872,1,2,2
"1351",32,0.37659375,1,2,1
"1352",32,0.315866666666667,1,2,1
"1353",32,0.486510638297872,3,2,2
"1354",32,0.469330188679245,3,2,2
"1355",32,0.469330188679245,2,2,2
"1356",32,0.469330188679245,1,1,1
"1357",32,0.469330188679245,1,1,1
"1358",32,0.315866666666667,2,2,2
"1359",32,0.469330188679245,1,2,2
"1360",32,0.486510638297872,2,2,2
"1361",32,0.469330188679245,1,2,2
"1362",32,0.469330188679245,3,2,2
"1363",32,0.469330188679245,3,2,2
"1364",32,0.469330188679245,1,2,2
"1365",32,0.37659375,1,2,2
"1366",32,0.315866666666667,1,2,1
"1367",32,0.486510638297872,-1,2,2
"1368",32,0.315866666666667,2,2,2
"1369",32,0.486510638297872,1,2,2
"1370",32,0.486510638297872,2,2,2
"1371",32,0.469330188679245,1,2,2
"1372",32,0.469330188679245,1,2,2
"1373",32,0.315866666666667,1,2,2
"1374",32,0.469330188679245,1,2,2
"1375",32,0.469330188679245,2,2,2
"1376",32,0.469330188679245,-1,2,2
"1377",32,0.486510638297872,1,2,2
"1378",32,0.486510638297872,1,1,-2
"1379",32,0.469330188679245,-2,2,1
"1380",32,0.37659375,1,2,1
"1381",32,0.315866666666667,-2,-2,-2
"1382",32,0.315866666666667,1,2,2
"1383",32,0.315866666666667,2,2,2
"1384",32,0.486510638297872,2,2,2
"1385",32,0.315866666666667,2,2,2
"1386",32,1.14080303030303,2,1,2
"1387",32,1.14080303030303,1,2,2
"1388",32,0.515,2,-2,1
"1389",32,1.14080303030303,1,1,1
"1390",32,0.5356,2,2,2
"1391",32,0.515,1,2,2
"1392",32,1.11646913580247,2,2,2
"1393",32,0.515,-1,2,2
"1394",32,1.14080303030303,1,2,2
"1395",32,0.515,1,2,2
"1396",32,0.515,1,2,2
"1397",32,1.11646913580247,1,2,2
"1398",32,0.515,2,2,2
"1399",32,1.11646913580247,-1,2,2
"1400",32,1.14080303030303,1,2,2
"1401",32,0.515,1,2,2
"1402",32,0.515,1,2,1
"1403",32,0.515,-1,2,2
"1404",32,0.515,1,2,2
"1405",32,0.515,3,2,2
"1406",32,0.515,1,2,2
"1407",32,1.11646913580247,1,2,2
"1408",32,1.11646913580247,2,2,2
"1409",32,1.11646913580247,1,2,2
"1410",32,0.515,1,2,2
"1411",32,0.515,1,2,2
"1412",32,0.515,1,2,2
"1413",32,0.515,-1,2,2
"1414",32,0.515,3,2,2
"1415",32,0.515,-1,2,2
"1416",32,0.515,1,2,2
"1417",32,0.515,1,2,1
"1418",32,0.515,1,1,2
"1419",32,0.515,1,2,2
"1420",32,0.515,1,2,2
"1421",32,0.515,1,2,2
"1422",32,0.515,2,2,2
"1423",32,0.515,2,2,2
"1424",32,1.14080303030303,-1,2,2
"1425",32,0.515,2,2,2
"1426",32,1.14080303030303,2,2,2
"1427",32,1.14080303030303,1,2,1
"1428",32,0.515,1,2,2
"1429",32,0.515,1,1,1
"1430",32,1.14080303030303,2,2,2
"1431",32,1.11646913580247,2,2,2
"1432",32,0.5356,2,1,2
"1433",32,1.11646913580247,2,2,2
"1434",32,0.515,1,2,2
"1435",32,0.515,1,2,2
"1436",32,0.515,3,2,2
"1437",32,0.515,2,2,2
"1438",32,0.515,1,2,2
"1439",32,0.515,1,2,2
"1440",32,0.515,1,1,2
"1441",32,0.5356,1,2,2
"1442",32,0.5356,2,2,2
"1443",32,0.515,2,2,2
"1444",32,0.515,1,2,2
"1445",32,0.515,1,2,2
"1446",32,0.515,1,1,1
"1447",32,0.515,1,2,2
"1448",32,0.515,1,2,2
"1449",32,1.14080303030303,2,1,2
"1450",32,1.11646913580247,1,2,2
"1451",32,1.14080303030303,2,2,2
"1452",32,1.11646913580247,2,2,2
"1453",32,0.515,1,1,2
"1454",32,0.515,1,1,2
"1455",32,1.11646913580247,-1,2,2
"1456",32,0.515,1,2,2
"1457",32,1.11646913580247,1,2,2
"1458",32,0.515,1,2,2
"1459",32,0.515,1,2,1
"1460",32,0.515,1,2,1
"1461",32,0.515,1,2,2
"1462",32,1.14080303030303,2,2,2
"1463",32,0.515,1,2,2
"1464",32,1.14080303030303,1,2,2
"1465",32,1.14080303030303,1,1,2
"1466",32,1.14080303030303,1,1,2
"1467",32,1.14080303030303,-1,2,2
"1468",32,1.11646913580247,1,2,1
"1469",32,1.11646913580247,1,2,2
"1470",32,1.11646913580247,1,2,2
"1471",32,1.11646913580247,2,2,2
"1472",32,1.14080303030303,2,2,2
"1473",32,1.14080303030303,1,2,2
"1474",32,1.11646913580247,1,2,2
"1475",32,1.11646913580247,1,2,2
"1476",32,1.14080303030303,2,2,2
"1477",32,0.515,2,2,2
"1478",32,1.14080303030303,2,2,2
"1479",32,1.11646913580247,1,2,1
"1480",32,0.515,3,2,1
"1481",32,1.11646913580247,-1,2,2
"1482",32,1.14080303030303,1,2,2
"1483",32,0.515,1,2,2
"1484",32,1.11646913580247,1,2,2
"1485",32,0.515,2,2,2
"1486",32,1.11646913580247,1,2,2
"1487",32,1.11646913580247,1,2,2
"1488",32,0.515,1,2,2
"1489",32,0.515,1,2,2
"1490",32,1.11646913580247,2,2,2
"1491",32,0.515,2,2,2
"1492",32,0.515,1,2,1
"1493",32,0.515,2,2,1
"1494",32,1.11646913580247,3,1,2
"1495",32,0.515,-1,2,2
"1496",32,1.11646913580247,2,2,2
"1497",32,0.515,1,2,2
"1498",32,1.11646913580247,2,2,2
"1499",32,0.515,1,2,2
"1500",32,1.14080303030303,2,2,2
"1501",32,1.14080303030303,2,2,2
"1502",32,0.515,2,1,2
"1503",32,1.11646913580247,1,2,2
"1504",32,1.11646913580247,1,2,2
"1505",32,0.515,1,2,2
"1506",32,1.14080303030303,-1,2,2
"1507",32,1.14080303030303,2,2,2
"1508",32,0.515,2,1,2
"1509",32,1.14080303030303,2,2,2
"1510",32,1.14080303030303,1,2,2
"1511",32,0.5356,1,2,1
"1512",32,0.515,1,2,2
"1513",32,1.14080303030303,2,2,2
"1514",32,0.515,1,1,2
"1515",32,0.515,-1,2,2
"1516",32,0.5356,1,1,2
"1517",32,1.14080303030303,1,2,2
"1518",32,0.515,1,2,2
"1519",32,0.515,3,2,2
"1520",32,0.515,2,2,2
"1521",32,1.11646913580247,1,2,2
"1522",32,0.515,1,2,2
"1523",32,0.515,1,2,2
"1524",32,0.5356,2,2,2
"1525",32,1.11646913580247,2,2,2
"1526",32,0.515,-1,2,2
"1527",32,0.515,1,1,2
"1528",32,0.515,2,1,2
"1529",32,0.515,2,2,2
"1530",32,0.515,2,2,2
"1531",32,0.515,2,2,2
"1532",32,1.14080303030303,2,2,1
"1533",32,1.11646913580247,-1,2,2
"1534",32,0.515,1,2,1
"1535",32,1.14080303030303,2,2,2
"1536",32,1.14080303030303,1,1,1
"1537",32,0.5356,2,2,2
"1538",32,0.515,1,2,2
"1539",32,0.515,-1,2,2
"1540",32,0.515,2,2,2
"1541",32,1.14080303030303,2,2,2
"1542",32,0.515,2,2,2
"1543",32,0.515,-1,2,2
"1544",32,1.14080303030303,-1,2,2
"1545",32,0.515,1,2,2
"1546",32,0.515,1,2,2
"1547",32,0.515,1,2,2
"1548",32,1.11646913580247,1,2,2
"1549",32,1.14080303030303,2,2,2
"1550",32,0.515,1,1,2
"1551",32,0.515,1,1,1
"1552",32,0.515,1,2,2
"1553",32,0.515,1,2,2
"1554",32,0.515,1,2,1
"1555",32,0.515,1,2,2
"1556",32,1.11646913580247,1,2,2
"1557",32,1.11646913580247,1,2,2
"1558",32,0.515,1,2,2
"1559",32,0.515,1,2,2
"1560",32,1.11646913580247,1,2,2
"1561",32,1.11646913580247,1,2,2
"1562",32,1.14080303030303,1,2,2
"1563",32,0.515,1,2,2
"1564",32,0.5356,1,2,2
"1565",32,1.11646913580247,1,2,2
"1566",32,1.11646913580247,1,2,1
"1567",32,0.515,1,2,2
"1568",32,0.515,1,2,2
"1569",32,0.515,1,2,2
"1570",32,1.14080303030303,1,2,2
"1571",32,1.11646913580247,-1,2,2
"1572",32,1.11646913580247,2,2,2
"1573",32,0.515,1,2,2
"1574",32,1.11646913580247,-1,2,2
"1575",32,0.515,-1,2,2
"1576",32,0.515,1,2,2
"1577",32,0.515,2,2,2
"1578",32,1.14080303030303,1,1,2
"1579",32,1.11646913580247,-1,2,2
"1580",32,1.11646913580247,1,2,2
"1581",32,0.515,-1,2,2
"1582",32,0.515,3,2,2
"1583",32,1.11646913580247,2,2,2
"1584",32,1.11646913580247,2,2,2
"1585",32,1.11646913580247,2,2,2
"1586",32,1.14080303030303,2,2,2
"1587",32,0.515,1,1,2
"1588",32,1.11646913580247,-1,2,2
"1589",32,0.515,1,1,2
"1590",32,1.14080303030303,1,2,2
"1591",32,1.11646913580247,1,2,2
"1592",32,0.515,1,2,2
"1593",32,1.11646913580247,1,2,2
"1594",32,1.11646913580247,2,2,2
"1595",32,1.14080303030303,-1,2,2
"1596",32,1.14080303030303,1,2,2
"1597",32,0.515,1,2,2
"1598",32,0.515,1,2,2
"1599",32,0.515,1,2,2
"1600",32,1.11646913580247,2,2,2
"1601",32,0.5356,1,2,2
"1602",32,0.515,1,2,2
"1603",32,1.14080303030303,2,2,2
"1604",32,0.515,1,2,2
"1605",32,0.5356,1,2,1
"1606",32,1.11646913580247,2,2,2
"1607",32,0.515,2,2,2
"1608",32,1.11646913580247,1,2,2
"1609",32,1.11646913580247,1,2,2
"1610",32,0.515,1,1,2
"1611",32,1.11646913580247,2,2,2
"1612",32,1.14080303030303,1,2,2
"1613",32,1.11646913580247,1,2,2
"1614",32,0.515,1,2,2
"1615",32,1.14080303030303,1,2,2
"1616",32,1.11646913580247,1,2,2
"1617",32,1.14080303030303,1,2,2
"1618",32,1.11646913580247,2,2,2
"1619",32,1.11646913580247,2,2,2
"1620",32,1.11646913580247,1,2,2
"1621",32,0.515,1,2,2
"1622",32,1.11646913580247,2,2,2
"1623",32,1.14080303030303,1,2,2
"1624",32,1.14080303030303,2,2,2
"1625",32,1.14080303030303,1,2,2
"1626",32,0.515,3,2,2
"1627",32,1.11646913580247,1,2,2
"1628",32,0.515,2,2,2
"1629",32,1.11646913580247,1,2,2
"1630",32,0.515,2,2,2
"1631",32,1.11646913580247,2,2,2
"1632",32,1.11646913580247,2,2,2
"1633",32,0.515,1,2,2
"1634",32,1.11646913580247,2,2,2
"1635",32,0.515,2,2,2
"1636",32,0.515,2,2,2
"1637",32,0.515,1,2,2
"1638",32,1.14080303030303,1,2,2
"1639",32,0.515,1,2,2
"1640",32,0.515,1,2,2
"1641",32,0.515,1,2,2
"1642",32,1.11646913580247,2,2,2
"1643",32,1.11646913580247,1,2,2
"1644",32,1.14080303030303,1,2,2
"1645",32,1.14080303030303,1,2,2
"1646",32,1.14080303030303,2,1,2
"1647",32,0.515,2,2,2
"1648",32,0.515,2,2,2
"1649",32,1.11646913580247,2,2,2
"1650",32,1.11646913580247,1,2,2
"1651",32,0.515,1,2,2
"1652",32,1.14080303030303,1,2,2
"1653",32,0.515,1,2,2
"1654",32,0.515,2,2,2
"1655",32,0.515,1,2,1
"1656",32,0.515,1,2,2
"1657",32,1.11646913580247,1,1,2
"1658",32,1.11646913580247,1,2,2
"1659",32,0.515,1,2,2
"1660",32,0.515,1,1,2
"1661",32,0.515,1,2,2
"1662",32,0.515,2,2,2
"1663",32,1.14080303030303,1,1,2
"1664",32,1.14080303030303,2,2,2
"1665",32,0.5356,2,2,2
"1666",32,0.515,2,2,2
"1667",32,0.515,2,2,2
"1668",32,0.515,2,2,2
"1669",32,1.11646913580247,3,-2,2
"1670",32,0.515,-1,2,2
"1671",32,0.515,-1,2,2
"1672",32,0.515,1,2,2
"1673",32,0.515,2,2,2
"1674",32,0.5356,1,2,2
"1675",32,1.11646913580247,1,1,2
"1676",32,0.515,1,2,2
"1677",32,0.5356,1,2,2
"1678",32,1.14080303030303,1,2,2
"1679",32,1.11646913580247,1,2,2
"1680",32,0.5356,1,2,2
"1681",32,1.11646913580247,1,2,-1
"1682",32,1.14080303030303,1,2,2
"1683",32,1.14080303030303,1,2,2
"1684",32,0.515,1,2,2
"1685",32,1.14080303030303,1,2,2
"1686",32,1.48992361111111,1,2,2
"1687",32,1.48992361111111,1,2,2
"1688",32,1.51456818181818,1,2,2
"1689",32,1.51456818181818,1,2,2
"1690",32,1.02684049079755,2,2,2
"1691",32,1.51456818181818,2,2,2
"1692",32,1.51456818181818,1,2,2
"1693",32,1.51456818181818,1,2,2
"1694",32,1.51456818181818,2,2,2
"1695",32,1.51456818181818,1,2,2
"1696",32,1.51456818181818,2,2,2
"1697",32,1.51456818181818,2,2,2
"1698",32,1.51456818181818,-2,2,2
"1699",32,1.48992361111111,2,2,2
"1700",32,1.51456818181818,1,2,2
"1701",32,1.51456818181818,-1,2,2
"1702",32,1.51456818181818,-1,2,2
"1703",32,1.51456818181818,-1,2,2
"1704",32,1.02684049079755,-1,2,1
"1705",32,1.51456818181818,1,1,1
"1706",32,1.48992361111111,-1,2,2
"1707",32,1.02684049079755,3,2,2
"1708",32,1.02684049079755,-1,2,2
"1709",32,1.02684049079755,-1,2,2
"1710",32,1.48992361111111,3,2,2
"1711",32,1.02684049079755,-1,2,2
"1712",32,1.02684049079755,1,2,2
"1713",32,1.48992361111111,2,2,2
"1714",32,1.02684049079755,1,2,2
"1715",32,1.02684049079755,2,2,2
"1716",32,1.51456818181818,1,2,2
"1717",32,1.51456818181818,1,2,2
"1718",32,1.48992361111111,2,2,2
"1719",32,1.51456818181818,1,2,2
"1720",32,1.48992361111111,3,2,2
"1721",32,1.51456818181818,1,2,2
"1722",32,1.51456818181818,2,2,2
"1723",32,1.51456818181818,1,2,2
"1724",32,1.02684049079755,-1,2,2
"1725",32,1.51456818181818,1,2,2
"1726",32,1.51456818181818,1,2,2
"1727",32,1.02684049079755,3,2,2
"1728",32,2.04788235294118,3,2,2
"1729",32,1.02684049079755,3,2,2
"1730",32,1.51456818181818,-1,2,2
"1731",32,1.48992361111111,1,2,2
"1732",32,1.02684049079755,1,2,2
"1733",32,1.02684049079755,1,2,2
"1734",32,1.51456818181818,1,2,2
"1735",32,1.51456818181818,1,2,2
"1736",32,1.51456818181818,-1,2,2
"1737",32,1.02684049079755,1,2,2
"1738",32,1.51456818181818,1,2,2
"1739",32,1.48992361111111,1,2,2
"1740",32,1.02684049079755,1,2,2
"1741",32,1.48992361111111,-1,2,2
"1742",32,1.51456818181818,1,2,2
"1743",32,1.48992361111111,1,2,-2
"1744",32,1.02684049079755,1,2,2
"1745",32,1.02684049079755,2,2,2
"1746",32,1.02684049079755,1,2,2
"1747",32,1.48992361111111,2,2,2
"1748",32,1.48992361111111,1,2,2
"1749",32,1.02684049079755,2,2,2
"1750",32,1.02684049079755,1,2,2
"1751",32,1.51456818181818,1,2,2
"1752",32,1.51456818181818,2,2,2
"1753",32,1.48992361111111,2,2,2
"1754",32,1.02684049079755,-1,2,2
"1755",32,1.51456818181818,1,2,2
"1756",32,1.02684049079755,1,2,2
"1757",32,1.02684049079755,2,2,2
"1758",32,1.48992361111111,1,2,2
"1759",32,1.51456818181818,2,2,2
"1760",32,1.51456818181818,2,2,2
"1761",32,1.48992361111111,1,2,2
"1762",32,1.02684049079755,1,2,2
"1763",32,1.51456818181818,1,2,2
"1764",32,1.51456818181818,2,2,2
"1765",32,1.02684049079755,1,2,2
"1766",32,1.02684049079755,1,2,2
"1767",32,1.51456818181818,1,2,2
"1768",32,1.02684049079755,1,2,2
"1769",32,1.51456818181818,1,2,2
"1770",32,1.51456818181818,1,2,2
"1771",32,1.48992361111111,1,2,2
"1772",32,1.48992361111111,1,2,2
"1773",32,1.51456818181818,1,2,2
"1774",32,1.51456818181818,1,2,2
"1775",32,1.02684049079755,1,2,2
"1776",32,1.02684049079755,1,2,2
"1777",32,1.02684049079755,1,2,2
"1778",32,1.02684049079755,1,2,2
"1779",32,1.48992361111111,1,2,2
"1780",32,1.51456818181818,2,2,2
"1781",32,2.04788235294118,2,1,1
"1782",32,1.51456818181818,2,1,1
"1783",32,1.48992361111111,2,2,2
"1784",32,1.51456818181818,2,2,2
"1785",32,1.02684049079755,2,2,2
"1786",32,1.51456818181818,1,2,2
"1787",32,1.51456818181818,1,2,2
"1788",32,1.48992361111111,1,2,2
"1789",32,1.51456818181818,1,2,2
"1790",32,1.51456818181818,1,2,2
"1791",32,2.04788235294118,1,2,2
"1792",32,1.48992361111111,2,2,2
"1793",32,1.51456818181818,2,2,2
"1794",32,1.48992361111111,-1,2,2
"1795",32,1.51456818181818,1,2,2
"1796",32,1.48992361111111,2,1,2
"1797",32,1.02684049079755,1,1,2
"1798",32,1.48992361111111,2,2,2
"1799",32,2.04788235294118,3,2,2
"1800",32,1.51456818181818,1,2,2
"1801",32,1.51456818181818,2,2,2
"1802",32,1.51456818181818,1,2,2
"1803",32,1.02684049079755,2,1,2
"1804",32,1.51456818181818,1,2,2
"1805",32,1.48992361111111,1,1,2
"1806",32,1.51456818181818,1,2,2
"1807",32,1.51456818181818,1,2,2
"1808",32,1.48992361111111,3,2,2
"1809",32,1.02684049079755,1,2,2
"1810",32,1.48992361111111,2,2,2
"1811",32,1.51456818181818,1,2,1
"1812",32,1.48992361111111,2,2,2
"1813",32,1.51456818181818,2,2,2
"1814",32,1.51456818181818,1,2,2
"1815",32,1.48992361111111,2,2,2
"1816",32,1.51456818181818,1,2,2
"1817",32,1.48992361111111,2,2,2
"1818",32,1.48992361111111,2,2,2
"1819",32,1.48992361111111,2,2,2
"1820",32,1.02684049079755,2,2,2
"1821",32,1.51456818181818,3,2,2
