"","V2","V258","V102","V49","V54","V51","V52","V50","V48","V47","V53"
"7721",112,0.817687709139851,1,2,1,2,3,2,1,3,2
"7722",112,1.02247870196363,1,2,3,2,2,3,3,3,2
"7723",112,0.858801916704556,1,1,3,2,2,3,3,2,2
"7724",112,0.810286947016816,1,1,1,3,3,3,1,3,3
"7725",112,0.817687709139851,1,2,2,2,2,3,2,2,2
"7726",112,0.87793595623562,1,2,1,3,3,3,2,2,3
"7727",112,0.817687709139851,1,2,1,3,3,3,3,3,3
"7728",112,0.810286947016816,1,2,2,2,3,3,2,2,2
"7729",112,0.921459315842919,1,2,2,2,2,3,2,2,2
"7730",112,0.817687709139851,1,2,2,3,3,3,2,2,2
"7731",112,1.00231270551923,1,2,2,2,2,3,2,2,2
"7732",112,0.858801916704556,1,2,2,2,2,3,2,2,2
"7733",112,0.87793595623562,1,2,1,3,3,3,1,2,3
"7734",112,0.817687709139851,1,2,2,3,3,3,2,2,3
"7735",112,0.921459315842919,1,2,2,2,2,3,2,2,2
"7736",112,1.00231270551923,1,2,2,3,3,3,2,3,3
"7737",112,0.817687709139851,1,2,1,2,2,2,2,2,2
"7738",112,0.93434873119612,1,2,1,2,3,2,1,2,3
"7739",112,0.858801916704556,1,2,2,2,2,3,2,2,2
"7740",112,0.810286947016816,1,2,1,3,3,3,2,3,3
"7741",112,1.05926823809766,1,2,2,2,2,3,2,3,2
"7742",112,0.93434873119612,1,2,2,2,3,3,3,3,2
"7743",112,0.921459315842919,1,2,2,2,2,3,2,2,2
"7744",112,1.08428028233167,1,2,2,2,2,3,2,2,2
"7745",112,0.810286947016816,1,2,3,3,3,2,2,2,3
"7746",112,0.858801916704556,1,2,2,2,2,3,2,2,2
"7747",112,0.810286947016816,1,2,2,2,2,2,2,2,2
"7748",112,0.817687709139851,1,2,2,2,2,2,2,2,2
"7749",112,1.02247870196363,1,2,2,2,4,3,2,3,3
"7750",112,1.08428028233167,1,3,1,2,4,2,2,3,3
"7751",112,0.810286947016816,1,2,2,4,4,3,2,3,4
"7752",112,1.00231270551923,1,1,1,3,4,4,2,3,2
"7753",112,0.921459315842919,1,1,1,4,4,3,1,2,4
"7754",112,0.936240079186416,1,1,1,3,4,4,1,2,4
"7755",112,0.93434873119612,1,2,2,2,3,3,2,2,2
"7756",112,0.87793595623562,1,1,1,3,3,2,2,2,4
"7757",112,1.08428028233167,1,2,1,2,4,3,2,3,3
"7758",112,0.810286947016816,1,2,1,3,3,2,1,3,4
"7759",112,0.817687709139851,1,2,2,1,2,3,2,3,2
"7760",112,0.963651024682981,1,2,1,1,4,1,2,3,3
"7761",112,0.93434873119612,1,2,2,3,2,3,3,2,3
"7762",112,0.936240079186416,1,1,2,2,2,3,1,2,2
"7763",112,1.05926823809766,1,2,1,3,3,3,2,1,3
"7764",112,1.08428028233167,1,2,3,1,1,3,1,1,1
"7765",112,1.02247870196363,1,3,2,2,2,3,3,3,2
"7766",112,1.02247870196363,1,3,3,1,3,3,1,1,1
"7767",112,0.93434873119612,1,2,2,2,3,3,3,2,3
"7768",112,1.05926823809766,1,1,1,2,3,3,3,3,3
"7769",112,0.810286947016816,1,3,1,2,2,3,3,3,3
"7770",112,0.810286947016816,1,1,2,2,3,3,1,3,3
"7771",112,1.00231270551923,1,2,2,2,3,3,3,1,3
"7772",112,0.921459315842919,1,2,2,2,2,3,3,3,2
"7773",112,0.87793595623562,1,3,2,3,3,3,1,1,3
"7774",112,0.858801916704556,1,3,3,1,2,3,1,1,2
"7775",112,1.00231270551923,1,1,2,3,3,3,1,1,3
"7776",112,0.858801916704556,1,3,3,1,2,3,1,1,2
"7777",112,0.963651024682981,1,1,2,2,3,3,3,3,3
"7778",112,0.817687709139851,1,2,2,3,3,3,3,3,3
"7779",112,0.963651024682981,1,3,2,3,3,3,1,2,3
"7780",112,0.817687709139851,1,3,1,3,3,3,1,2,3
"7781",112,1.02247870196363,1,2,3,2,4,3,3,3,2
"7782",112,1.05926823809766,1,1,3,2,4,4,1,3,3
"7783",112,1.05926823809766,1,1,2,2,4,4,3,3,3
"7784",112,0.936240079186416,1,1,3,3,4,3,3,3,3
"7785",112,1.02247870196363,2,2,3,2,4,3,3,3,2
"7786",112,1.00231270551923,2,2,2,3,4,3,1,3,3
"7787",112,0.810286947016816,1,1,2,3,4,3,1,-1,4
"7788",112,0.87793595623562,1,1,1,2,4,3,1,2,3
"7789",112,0.87793595623562,1,1,2,3,4,4,1,3,3
"7790",112,0.93434873119612,1,1,1,4,4,3,1,1,4
"7791",112,1.08428028233167,1,2,1,1,3,2,-1,3,3
"7792",112,1.00231270551923,1,2,1,2,4,4,3,3,3
"7793",112,0.93434873119612,3,1,1,3,4,4,1,1,3
"7794",112,1.00231270551923,1,2,1,4,4,4,1,3,4
"7795",112,0.810286947016816,4,2,1,4,4,3,1,2,3
"7796",112,0.858801916704556,1,2,2,2,4,3,3,3,2
"7797",112,1.00231270551923,1,1,1,4,4,4,1,3,4
"7798",112,0.810286947016816,2,2,2,3,4,4,3,3,3
"7799",112,0.93434873119612,1,1,1,3,4,3,1,3,4
"7800",112,0.858801916704556,1,2,3,1,4,3,3,2,1
"7801",112,0.817687709139851,1,2,1,3,4,3,1,3,3
"7802",112,0.963651024682981,1,3,1,1,2,3,3,1,1
"7803",112,0.936240079186416,2,3,1,1,3,3,3,1,1
"7804",112,0.963651024682981,1,2,3,2,3,3,3,2,2
"7805",112,0.810286947016816,1,1,2,2,4,3,1,2,3
"7806",112,0.858801916704556,1,2,3,1,2,3,3,2,1
"7807",112,1.05926823809766,2,2,1,4,4,4,1,3,4
"7808",112,0.817687709139851,1,1,2,2,4,4,1,3,2
"7809",112,0.87793595623562,2,3,3,2,3,3,3,3,2
"7810",112,1.08428028233167,2,3,3,2,2,3,3,1,2
"7811",112,0.858801916704556,1,2,2,2,4,3,2,2,3
"7812",112,0.921459315842919,2,2,3,2,3,3,3,1,2
"7813",112,0.936240079186416,1,1,2,2,4,4,1,3,2
"7814",112,0.963651024682981,2,2,3,2,3,3,2,3,2
"7815",112,0.921459315842919,1,3,3,2,3,4,2,3,2
"7816",112,0.817687709139851,1,2,1,3,3,4,2,3,3
"7817",112,0.936240079186416,1,1,1,1,3,3,3,2,1
"7818",112,0.963651024682981,1,2,2,2,3,3,2,2,2
"7819",112,0.858801916704556,1,2,2,1,3,4,1,3,2
"7820",112,0.817687709139851,1,2,2,2,3,3,-1,-1,2
"7821",112,0.817687709139851,1,2,3,1,3,3,2,2,2
"7822",112,0.921459315842919,1,1,1,1,4,3,3,3,3
"7823",112,0.87793595623562,1,1,2,1,4,4,1,3,3
"7824",112,0.93434873119612,1,2,1,3,2,3,2,2,4
"7825",112,0.810286947016816,1,1,2,2,3,3,1,2,2
"7826",112,1.08428028233167,1,1,4,4,4,3,-1,3,4
"7827",112,1.02247870196363,1,1,2,3,3,3,2,2,3
"7828",112,0.921459315842919,1,1,4,2,2,3,2,2,4
"7829",112,0.858801916704556,1,1,2,2,3,2,1,2,3
"7830",112,0.810286947016816,1,1,3,2,3,3,1,2,3
"7831",112,0.810286947016816,1,2,1,2,3,3,2,2,2
"7832",112,1.00231270551923,1,1,1,2,3,3,1,3,2
"7833",112,0.810286947016816,1,1,1,2,3,1,2,1,3
"7834",112,1.02247870196363,2,3,3,1,3,3,2,-1,1
"7835",112,0.93434873119612,1,1,1,1,3,2,1,1,1
"7836",112,1.05926823809766,2,3,1,2,3,3,1,1,2
"7837",112,0.858801916704556,1,2,3,1,2,2,1,1,1
"7838",112,0.936240079186416,2,3,3,2,3,3,2,1,1
"7839",112,0.963651024682981,1,3,2,1,1,2,1,1,1
"7840",112,0.87793595623562,1,1,1,3,3,3,1,1,3
"7841",112,0.817687709139851,1,2,1,1,3,2,1,1,2
"7842",112,0.810286947016816,1,1,1,2,3,1,-1,-1,2
"7843",112,1.02247870196363,2,3,2,2,3,4,3,3,3
"7844",112,0.921459315842919,1,1,1,2,4,4,1,2,3
"7845",112,0.963651024682981,1,2,2,2,4,2,3,3,4
"7846",112,1.02247870196363,2,3,1,2,4,4,2,2,2
"7847",112,0.93434873119612,1,1,2,1,3,2,3,3,2
"7848",112,0.858801916704556,1,1,1,1,3,2,3,1,3
"7849",112,1.05926823809766,1,1,1,1,1,1,2,3,1
"7850",112,1.00231270551923,1,2,1,2,4,3,3,3,3
"7851",112,1.00231270551923,1,3,1,2,4,3,3,3,3
"7852",112,1.00231270551923,1,1,1,1,2,2,1,2,1
"7853",112,0.87793595623562,1,1,1,3,3,3,3,2,3
"7854",112,1.00231270551923,1,2,1,2,4,3,3,3,3
"7855",112,0.963651024682981,2,2,2,4,2,3,3,2,4
"7856",112,1.08428028233167,1,2,2,3,3,3,2,3,3
"7857",112,0.87793595623562,1,1,1,3,4,3,2,2,4
"7858",112,0.858801916704556,1,2,1,2,4,4,3,3,3
"7859",112,0.963651024682981,1,2,3,3,4,1,1,2,3
"7860",112,0.936240079186416,1,1,1,3,4,4,2,2,3
"7861",112,1.02247870196363,1,2,2,2,4,4,2,3,3
"7862",112,0.817687709139851,1,2,2,2,2,3,1,-1,2
"7863",112,0.93434873119612,1,1,1,3,3,3,3,1,3
"7864",112,0.810286947016816,1,1,1,1,2,2,1,2,1
"7865",112,0.858801916704556,1,1,3,2,2,3,3,3,2
"7866",112,1.00231270551923,1,2,1,3,3,3,1,3,3
"7867",112,1.00231270551923,1,2,2,2,2,3,2,2,2
"7868",112,0.87793595623562,1,1,1,2,3,2,1,2,2
"7869",112,0.963651024682981,1,1,2,1,1,2,2,1,1
"7870",112,1.00231270551923,1,2,1,3,3,3,1,3,3
"7871",112,1.02247870196363,1,1,3,1,1,1,3,1,1
"7872",112,1.02247870196363,1,2,3,2,2,2,2,2,2
"7873",112,1.02247870196363,1,3,2,2,3,2,-1,1,3
"7874",112,0.963651024682981,1,2,2,2,3,2,2,1,3
"7875",112,1.05926823809766,1,2,2,2,2,2,-1,-1,2
"7876",112,0.921459315842919,1,3,2,2,2,2,-1,-1,2
"7877",112,0.858801916704556,1,2,2,1,3,1,-1,-1,3
"7878",112,1.05926823809766,1,4,4,4,4,4,-1,-1,4
"7879",112,0.817687709139851,1,3,1,2,4,2,-1,-1,4
"7880",112,1.00231270551923,1,3,1,1,3,2,-1,1,3
"7881",112,1.08428028233167,1,2,1,2,2,2,-1,-1,2
"7882",112,1.08428028233167,1,2,1,1,4,1,1,3,3
"7883",112,1.05926823809766,1,2,1,1,4,1,-1,1,4
"7884",112,0.921459315842919,1,2,3,3,4,4,3,1,2
"7885",112,0.817687709139851,1,4,1,3,1,3,1,3,1
"7886",112,1.08428028233167,1,3,1,3,3,3,2,-1,3
"7887",112,1.02247870196363,1,2,2,2,2,2,2,2,2
"7888",112,1.08428028233167,1,2,-1,2,2,2,2,2,2
"7889",112,0.921459315842919,1,2,2,2,2,2,2,2,2
"7890",112,0.93434873119612,1,2,1,3,3,2,3,3,3
"7891",112,1.00231270551923,1,2,3,3,3,3,-1,-1,3
"7892",112,0.858801916704556,1,2,3,2,2,2,3,2,2
"7893",112,1.05926823809766,1,2,2,2,2,2,2,2,2
"7894",112,1.02247870196363,1,2,2,2,2,3,2,2,2
"7895",112,1.00231270551923,1,2,2,3,3,3,2,2,3
"7896",112,0.810286947016816,1,2,1,3,3,3,1,2,3
"7897",112,0.921459315842919,1,2,3,2,2,3,3,1,2
"7898",112,0.817687709139851,1,2,2,2,3,3,2,3,2
"7899",112,1.00231270551923,1,2,2,2,2,3,2,2,2
"7900",112,0.921459315842919,1,2,3,2,2,3,2,1,2
"7901",112,0.87793595623562,1,2,2,2,3,3,1,2,2
"7902",112,0.93434873119612,1,2,2,2,3,3,1,2,2
"7903",112,1.02247870196363,1,2,3,2,2,3,3,2,2
"7904",112,1.05926823809766,1,2,2,3,3,3,2,2,2
"7905",112,0.936240079186416,1,1,2,1,1,3,2,2,1
"7906",112,1.09529335528961,1,3,1,4,3,4,1,1,3
"7907",112,0.968081077867795,1,2,2,2,3,3,1,1,2
"7908",112,0.837844350491704,1,2,1,3,3,3,2,2,3
"7909",112,1.03640079707209,1,4,1,4,4,4,2,1,4
"7910",112,1.057252627717,1,4,3,1,1,3,1,1,1
"7911",112,0.996424254208579,1,3,3,1,3,3,3,3,1
"7912",112,1.03640079707209,1,3,1,3,3,3,3,3,3
"7913",112,0.837844350491704,1,2,1,4,3,3,3,2,3
"7914",112,1.03640079707209,1,2,1,1,3,3,3,3,3
"7915",112,0.837844350491704,1,2,1,4,4,4,3,1,4
"7916",112,1.03640079707209,1,3,2,3,3,3,1,1,3
"7917",112,0.888009287020425,1,2,4,1,1,4,1,1,1
"7918",112,1.03640079707209,1,3,1,3,3,3,2,3,3
"7919",112,0.95279762907364,2,2,4,1,1,4,1,1,1
"7920",112,0.888009287020425,1,4,3,1,1,4,1,1,1
"7921",112,1.057252627717,1,4,3,1,2,4,1,1,2
"7922",112,1.09529335528961,1,4,1,3,3,3,3,3,3
"7923",112,0.966125406195782,1,2,1,4,4,4,1,3,4
"7924",112,0.907794064477607,1,1,1,3,3,3,1,1,3
"7925",112,1.09529335528961,1,3,1,4,4,4,3,3,4
"7926",112,0.996424254208579,1,3,3,1,3,3,3,3,2
"7927",112,0.888009287020425,2,3,2,1,3,3,3,3,2
"7928",112,1.09529335528961,1,4,1,3,3,3,3,3,3
"7929",112,0.888009287020425,1,3,3,1,1,3,1,1,1
"7930",112,0.996424254208579,1,2,2,1,3,3,1,3,2
"7931",112,0.907794064477607,1,1,1,1,3,3,3,3,1
"7932",112,1.09529335528961,1,4,1,4,4,4,3,3,4
"7933",112,0.968081077867795,1,1,2,1,3,3,1,1,1
"7934",112,0.966125406195782,1,1,1,3,3,3,2,2,3
"7935",112,0.996424254208579,1,2,3,1,3,3,3,1,2
"7936",112,0.837844350491704,1,3,1,3,3,3,-1,-1,3
"7937",112,1.12115604508471,1,3,1,1,4,3,-1,-1,2
"7938",112,0.996424254208579,1,3,1,1,4,3,2,-1,2
"7939",112,0.966125406195782,1,4,1,1,4,2,2,3,3
"7940",112,0.907794064477607,1,1,2,2,4,4,1,3,3
"7941",112,1.09529335528961,1,4,1,2,3,2,2,3,3
"7942",112,0.837844350491704,1,2,1,2,4,3,1,3,3
"7943",112,0.968081077867795,1,2,2,1,4,3,1,-1,3
"7944",112,1.03640079707209,1,2,2,2,3,3,1,3,3
"7945",112,0.966125406195782,2,3,1,3,3,3,1,3,3
"7946",112,0.837844350491704,1,3,1,2,4,2,2,3,3
"7947",112,0.84549680837338,1,4,1,2,4,3,1,3,3
"7948",112,0.837844350491704,1,2,1,3,4,3,1,3,4
"7949",112,0.837844350491704,1,2,1,3,3,3,1,3,3
"7950",112,1.03640079707209,1,1,1,3,4,3,-1,-1,4
"7951",112,0.888009287020425,1,2,1,2,3,2,2,3,3
"7952",112,0.907794064477607,1,2,1,3,4,3,2,3,3
"7953",112,0.95279762907364,1,4,1,2,4,2,1,3,2
"7954",112,0.888009287020425,1,2,1,2,4,2,2,-1,2
"7955",112,1.057252627717,1,3,1,1,4,3,2,-1,3
"7956",112,0.888009287020425,1,2,1,2,4,3,-1,-1,3
"7957",112,0.95279762907364,1,3,3,3,3,3,-1,-1,3
"7958",112,1.057252627717,1,3,1,2,4,3,-1,-1,3
"7959",112,0.95279762907364,1,4,1,2,4,3,-1,-1,2
"7960",112,0.84549680837338,1,2,1,2,4,3,1,3,3
"7961",112,0.837844350491704,1,1,1,3,4,3,2,3,3
"7962",112,0.837844350491704,1,2,1,2,4,2,1,3,3
"7963",112,1.03640079707209,1,2,1,2,4,3,2,3,3
"7964",112,0.907794064477607,1,1,1,3,4,4,1,3,3
"7965",112,0.95279762907364,1,4,1,2,3,3,-1,-1,3
"7966",112,0.966125406195782,1,2,1,2,3,3,1,2,3
"7967",112,1.057252627717,1,3,2,2,4,3,-1,-1,3
"7968",112,1.12115604508471,1,4,1,1,4,2,3,1,3
"7969",112,0.837844350491704,1,1,1,1,1,3,1,3,2
"7970",112,0.888009287020425,1,4,1,1,3,2,2,2,2
"7971",112,0.84549680837338,1,3,1,2,3,3,3,3,3
"7972",112,1.057252627717,1,3,3,1,3,3,3,1,1
"7973",112,1.09529335528961,1,4,1,4,4,4,2,1,4
"7974",112,1.03640079707209,1,2,2,3,3,3,1,2,3
"7975",112,1.12115604508471,2,3,3,2,2,4,2,1,2
"7976",112,0.84549680837338,1,3,1,3,3,3,1,3,3
"7977",112,1.057252627717,1,2,3,2,2,3,2,1,2
"7978",112,0.966125406195782,1,2,2,3,3,3,1,3,4
"7979",112,0.84549680837338,1,3,1,3,4,3,2,3,4
"7980",112,1.12115604508471,1,2,2,1,1,3,2,3,2
"7981",112,0.84549680837338,1,3,1,3,3,1,3,1,3
"7982",112,0.966125406195782,1,2,1,3,3,3,1,3,3
"7983",112,0.907794064477607,1,2,2,3,3,3,1,3,3
"7984",112,0.888009287020425,1,2,3,2,3,3,3,1,2
"7985",112,0.966125406195782,1,2,1,4,4,4,1,3,4
"7986",112,0.968081077867795,1,2,3,1,1,3,3,1,1
"7987",112,1.09529335528961,1,4,2,3,3,3,3,1,3
"7988",112,1.03640079707209,1,3,1,4,4,4,1,1,4
"7989",112,1.03640079707209,1,4,2,3,3,3,3,2,3
"7990",112,0.966125406195782,3,3,2,2,4,2,1,3,4
"7991",112,1.09529335528961,2,3,2,2,3,2,3,3,2
"7992",112,0.837844350491704,1,3,1,2,2,1,2,3,2
"7993",112,0.996424254208579,1,3,2,2,3,3,-2,2,1
"7994",112,0.968081077867795,1,1,2,2,2,3,2,3,2
"7995",112,1.09529335528961,1,3,2,1,1,3,1,3,1
"7996",112,0.888009287020425,1,2,3,1,1,2,2,1,1
"7997",112,0.966125406195782,1,2,1,3,4,4,1,3,3
"7998",112,0.996424254208579,3,3,4,1,1,4,3,1,1
"7999",112,1.057252627717,1,3,2,2,2,2,2,1,2
"8000",112,0.837844350491704,1,3,3,3,4,2,1,3,3
"8001",112,1.057252627717,1,2,2,1,4,3,1,2,1
"8002",112,1.03640079707209,1,2,2,2,4,3,1,2,3
"8003",112,0.888009287020425,2,2,1,3,4,2,2,1,2
"8004",112,0.907794064477607,1,1,1,3,4,3,2,2,4
"8005",112,1.12115604508471,1,1,2,2,4,4,1,2,3
"8006",112,0.95279762907364,1,2,2,2,3,3,1,3,2
"8007",112,0.84549680837338,1,2,2,3,4,3,1,1,4
"8008",112,1.03640079707209,1,2,1,3,3,3,1,2,3
"8009",112,0.968081077867795,1,1,2,1,3,4,1,1,2
"8010",112,1.09529335528961,1,3,1,2,4,4,1,2,3
"8011",112,1.12115604508471,1,4,2,2,2,3,3,1,2
"8012",112,0.966125406195782,1,3,1,2,4,3,1,2,3
"8013",112,0.907794064477607,1,2,1,3,3,3,1,1,3
"8014",112,0.84549680837338,1,3,2,2,3,3,1,2,3
"8015",112,0.888009287020425,1,2,2,1,1,3,-1,1,1
"8016",112,0.966125406195782,1,2,1,2,4,3,1,1,4
"8017",112,0.837844350491704,1,2,1,4,4,3,1,1,4
"8018",112,1.057252627717,1,3,3,1,2,2,-1,1,1
"8019",112,0.966125406195782,1,3,1,2,3,3,1,2,2
"8020",112,1.09529335528961,-1,4,1,1,4,3,1,1,3
"8021",112,0.837844350491704,1,2,1,1,4,2,2,1,3
"8022",112,0.837844350491704,1,2,1,3,3,3,1,2,3
"8023",112,1.057252627717,1,3,2,1,3,2,2,1,2
"8024",112,1.057252627717,1,3,1,1,3,3,3,3,3
"8025",112,0.888009287020425,1,3,2,1,2,3,1,1,1
"8026",112,0.888009287020425,1,2,2,1,3,3,3,2,1
"8027",112,0.966125406195782,1,2,1,1,3,2,1,1,2
"8028",112,0.84549680837338,1,4,1,2,3,3,2,2,3
"8029",112,0.968081077867795,1,2,1,2,3,3,1,-1,3
"8030",112,1.03640079707209,1,2,1,3,3,3,1,1,3
"8031",112,0.907794064477607,1,1,1,4,4,3,1,2,4
"8032",112,0.996424254208579,1,1,1,2,3,3,1,1,2
"8033",112,0.95279762907364,1,4,1,1,3,3,1,1,2
"8034",112,0.996424254208579,1,3,2,1,2,3,3,1,1
"8035",112,0.84549680837338,1,4,1,1,3,3,1,1,3
"8036",112,1.057252627717,2,3,3,1,2,2,-1,1,1
"8037",112,0.837844350491704,1,2,1,2,3,3,1,1,3
"8038",112,0.996424254208579,1,4,2,2,3,3,1,3,3
"8039",112,0.888009287020425,1,2,1,1,3,3,1,3,3
"8040",112,0.907794064477607,1,1,1,4,4,3,1,1,4
"8041",112,1.03640079707209,1,2,1,4,4,3,1,2,4
"8042",112,0.968081077867795,1,2,2,2,3,3,2,1,2
"8043",112,0.95279762907364,1,3,3,1,1,2,3,1,1
"8044",112,0.84549680837338,2,2,2,3,4,4,1,3,3
"8045",112,1.03640079707209,2,4,4,4,4,1,1,-1,4
"8046",112,0.837844350491704,1,1,1,2,4,4,2,3,2
"8047",112,0.888009287020425,1,2,3,2,2,2,2,2,2
"8048",112,1.03640079707209,1,2,2,2,2,2,-1,-1,2
"8049",112,1.09529335528961,1,2,1,1,2,-1,2,2,1
"8050",112,1.12115604508471,1,3,2,3,3,3,2,2,2
"8051",112,0.968081077867795,3,2,3,1,1,-1,2,1,1
"8052",112,0.907794064477607,1,2,2,2,3,2,1,-1,2
"8053",112,0.996424254208579,1,1,1,3,3,2,2,-1,3
"8054",112,0.966125406195782,2,2,2,2,2,2,2,3,2
"8055",112,1.03640079707209,1,2,2,3,3,3,1,3,3
"8056",112,1.057252627717,1,2,2,2,2,2,1,2,2
"8057",112,0.95279762907364,2,2,3,2,2,2,2,1,2
"8058",112,1.057252627717,1,2,2,3,3,3,1,3,2
"8059",112,0.888009287020425,1,2,2,3,4,3,-1,1,3
"8060",112,0.837844350491704,1,4,3,2,4,2,1,2,3
"8061",112,0.907794064477607,1,2,1,1,4,4,1,1,2
"8062",112,1.057252627717,1,2,1,1,1,4,1,1,2
"8063",112,0.966125406195782,1,1,2,2,2,2,-1,-1,1
"8064",112,0.996424254208579,3,4,4,1,2,4,1,3,1
"8065",112,0.84549680837338,1,2,1,3,2,3,1,2,2
"8066",112,1.03640079707209,1,2,1,1,1,2,1,3,1
"8067",112,0.968081077867795,1,2,1,1,1,2,1,2,1
"8068",112,1.03640079707209,2,3,1,1,1,2,1,2,1
"8069",112,0.837844350491704,1,1,1,2,3,2,-1,-1,2
"8070",112,1.09529335528961,1,1,2,4,-1,1,1,3,4
"8071",112,0.888009287020425,1,1,2,4,3,-1,1,2,4
"8072",112,0.95279762907364,1,2,1,2,1,2,2,2,1
"8073",112,0.837844350491704,1,2,1,2,3,4,2,3,2
"8074",112,1.03640079707209,1,1,1,3,2,3,2,2,2
"8075",112,1.057252627717,1,3,2,1,2,4,-2,-2,2
"8076",112,0.966125406195782,1,2,2,2,3,3,2,2,2
"8077",112,0.996424254208579,1,3,2,2,2,3,2,1,2
"8078",112,1.057252627717,2,-1,2,2,2,3,2,1,1
"8079",112,0.996424254208579,1,2,3,2,1,2,2,2,1
"8080",112,0.968081077867795,1,1,3,2,2,2,3,3,3
"8081",112,1.03640079707209,4,3,2,2,3,3,3,3,3
"8082",112,0.837844350491704,1,1,3,3,3,2,2,2,3
"8083",112,0.966125406195782,1,2,1,1,2,1,3,1,2
"8084",112,0.888009287020425,1,1,3,1,2,4,3,3,2
"8085",112,0.95279762907364,1,3,3,2,2,3,3,3,2
"8086",112,1.09529335528961,1,2,2,2,2,3,-1,-2,2
"8087",112,1.057252627717,3,3,4,3,3,3,3,3,2
"8088",112,0.95279762907364,1,2,2,1,4,4,3,1,1
"8089",112,0.84549680837338,1,2,1,2,4,4,1,2,4
"8090",112,0.95279762907364,1,2,2,1,4,4,3,1,1
"8091",112,1.09529335528961,1,1,1,4,4,4,1,3,4
"8092",112,0.996424254208579,2,3,3,2,3,3,2,2,2
"8093",112,1.03640079707209,1,3,3,2,3,4,1,3,2
"8094",112,1.09529335528961,1,2,3,2,3,3,2,2,2
"8095",112,1.057252627717,1,2,3,2,3,3,1,1,2
"8096",112,0.837844350491704,2,2,3,2,3,3,2,2,2
"8097",112,0.968081077867795,2,3,3,2,3,3,-1,2,2
"8098",112,0.837844350491704,1,3,2,3,4,2,2,-1,3
"8099",112,0.996424254208579,2,2,3,1,2,1,3,1,1
"8100",112,0.84549680837338,2,2,2,3,3,2,1,2,3
"8101",112,1.09529335528961,2,3,2,3,3,2,1,1,3
"8102",112,0.907794064477607,2,2,2,2,3,2,2,2,3
"8103",112,0.966125406195782,1,2,1,3,3,1,1,1,3
"8104",112,0.888009287020425,1,1,3,1,2,3,-1,1,1
"8105",112,0.968081077867795,1,2,2,2,4,3,2,2,4
"8106",112,1.03640079707209,1,1,1,3,4,3,2,2,3
"8107",112,0.996424254208579,1,2,2,3,3,3,2,2,3
"8108",112,1.09529335528961,1,1,1,3,3,3,3,3,3
"8109",112,1.057252627717,1,2,2,3,3,3,3,3,2
"8110",112,0.84549680837338,1,1,2,2,3,3,2,2,2
"8111",112,1.12115604508471,1,1,1,3,1,-1,1,3,1
"8112",112,0.966125406195782,1,1,1,3,4,3,1,3,3
"8113",112,0.95279762907364,1,2,2,1,2,3,3,1,2
"8114",112,0.966125406195782,2,2,1,2,2,4,2,1,2
"8115",112,1.03640079707209,1,2,2,2,2,3,2,3,2
"8116",112,0.84549680837338,1,2,1,1,1,4,3,2,1
"8117",112,0.996424254208579,2,2,2,1,1,4,1,1,1
"8118",112,1.09529335528961,2,2,3,2,3,4,3,2,2
"8119",112,0.968081077867795,1,1,1,1,1,3,2,2,1
"8120",112,0.966125406195782,2,2,1,2,3,4,3,1,2
"8121",112,1.12115604508471,1,2,1,2,2,4,2,1,1
"8122",112,0.837844350491704,1,2,1,1,2,4,3,1,1
"8123",112,0.966125406195782,1,1,1,1,2,4,2,2,-1
"8124",112,0.888009287020425,1,1,1,1,1,4,1,1,1
"8125",112,0.966125406195782,1,2,2,2,2,4,2,2,1
"8126",112,0.837844350491704,1,2,1,2,3,3,2,2,2
"8127",112,0.996424254208579,1,2,2,1,2,4,2,1,1
"8128",112,0.837844350491704,2,2,1,2,2,4,2,2,2
"8129",112,0.888009287020425,1,2,1,1,1,4,-1,2,1
"8130",112,1.057252627717,2,3,1,2,2,4,1,1,2
"8131",112,0.907794064477607,1,2,1,2,2,4,1,1,1
"8132",112,0.888009287020425,1,2,1,2,3,4,1,1,2
"8133",112,0.837844350491704,1,2,1,1,1,4,1,2,1
"8134",112,0.888009287020425,1,2,2,2,2,4,1,1,2
"8135",112,1.03640079707209,1,2,1,2,3,4,2,2,2
"8136",112,0.966125406195782,1,1,1,2,3,4,2,1,2
"8137",112,0.898592564967285,1,1,1,1,4,4,1,1,1
"8138",112,0.879008328169277,1,1,3,1,4,3,2,3,1
"8139",112,0.956332653852622,1,1,2,2,4,3,2,2,3
"8140",112,0.986324389441949,1,2,2,2,4,3,3,1,2
"8141",112,1.02589572571294,1,2,2,2,4,3,2,2,3
"8142",112,1.04653619993134,1,2,2,1,3,3,3,2,2
"8143",112,0.836926760636063,1,1,1,3,3,2,1,3,3
"8144",112,1.08419134254605,1,2,1,2,3,3,2,2,1
"8145",112,0.94313996853099,1,1,1,3,3,3,2,2,2
"8146",112,0.986324389441949,1,2,3,1,2,2,1,3,1
"8147",112,0.958268502623564,1,2,1,1,3,3,3,2,1
"8148",112,1.04653619993134,2,2,4,1,4,3,1,1,1
"8149",112,1.02589572571294,1,1,3,3,3,4,3,2,3
"8150",112,0.836926760636063,1,1,2,3,4,3,2,2,3
"8151",112,1.10979188530054,1,1,2,2,3,3,2,2,2
"8152",112,1.08419134254605,1,1,2,3,3,3,2,2,3
"8153",112,1.08419134254605,1,2,2,3,4,4,1,2,4
"8154",112,0.879008328169277,1,2,3,1,3,2,3,2,2
