"","V2","V258","V231","V232","V233","V239"
"22232",276,0.0895123567802291,5,1,6,5
"22233",276,0.227617135812583,10,10,10,6
"22234",276,0.227617135812583,3,3,2,4
"22235",276,0.123373602602236,1,1,1,5
"22236",276,0.168999329601073,10,5,9,5
"22237",276,0.125828798673922,1,1,1,4
"22238",276,0.125828798673922,1,1,1,4
"22239",276,0.135342683451706,2,2,2,3
"22240",276,0.091456053670314,10,10,9,8
"22241",276,0.240200015679975,5,1,8,4
"22242",276,1.10391753373195,4,2,7,6
"22243",276,1.08284376744997,1,5,1,-1
"22244",276,1.10391753373195,1,1,1,-1
"22245",276,0.68366980612831,5,9,10,7
"22246",276,1.10391753373195,1,1,5,1
"22247",276,0.583927465716054,-3,-3,-3,6
"22248",276,0.722441444093689,10,7,7,7
"22249",276,0.583927465716054,10,-3,5,-1
"22250",276,1.02453286074742,1,1,10,4
"22251",276,1.02934095305447,10,10,6,-1
"22252",276,0.583927465716054,1,10,7,-1
"22253",276,0.729193233290826,5,5,1,3
"22254",276,0.729193233290826,10,5,7,5
"22255",276,1.18841719853248,10,10,5,7
"22256",276,3.42857901427357,6,4,2,4
"22257",276,2.08415456535269,1,7,9,7
"22258",276,3.18142260972382,1,1,1,1
"22259",276,2.22277084356665,9,6,8,5
"22260",276,0.383215186855701,5,1,1,6
"22261",276,0.370836906660949,1,1,1,1
"22262",276,0.268946269685968,5,7,5,3
"22263",276,0.946887284980343,9,5,4,1
"22264",276,0.684079005473591,8,5,3,5
"22265",276,0.344443548890321,10,4,1,6
"22266",276,0.892054572712683,1,6,2,2
"22267",276,0.892054572712683,8,5,3,2
"22268",276,0.464441256893989,10,5,5,6
"22269",276,0.378100195039688,7,5,5,5
"22270",276,0.880290091535853,4,4,4,5
"22271",276,0.443162890939374,8,4,3,6
"22272",276,0.174114321417086,1,1,5,5
"22273",276,0.813897497764003,5,7,7,5
"22274",276,1.15588585058264,8,8,8,7
"22275",276,0.349660840542655,3,3,3,5
"22276",276,0.349660840542655,10,10,10,5
"22277",276,0.623619802208316,3,3,6,7
"22278",276,0.244803508314387,5,1,8,4
"22279",276,0.597226444437688,9,5,3,7
"22280",276,0.547611023822361,10,10,10,5
"22281",276,0.547611023822361,10,8,5,7
"22282",276,0.569810088303858,10,1,5,5
"22283",276,0.256567989491217,3,1,1,4
"22284",276,3.1030609351025,10,5,5,5
"22285",276,0.55886400581759,5,7,3,6
"22286",276,0.902182256508389,3,7,9,5
"22287",276,1.21296915924934,2,8,3,4
"22288",276,1.29399062961499,6,5,6,3
"22289",276,2.78050955118472,5,5,6,-2
"22290",276,0.648274062761499,10,8,9,6
"22291",276,0.691342293852329,7,9,9,6
"22292",276,0.975940438495298,8,9,8,7
"22293",276,1.02668115731015,1,1,1,2
"22294",276,0.548531722349244,8,10,10,3
"22295",276,0.971439245697206,2,5,8,1
"22296",276,0.838960957662467,5,7,8,2
"22297",276,1.29399062961499,8,8,7,6
"22298",276,1.14800876318598,6,4,2,4
"22299",276,1.18831489869616,6,6,7,6
"22300",276,0.149460060863903,5,5,6,5
"22301",276,0.3206076870277,5,4,5,6
"22302",276,0.287257940387295,5,5,6,6
"22303",276,0.1797408124147,6,6,8,7
"22304",276,0.240200015679975,5,5,5,4
"22305",276,0.317231792429132,3,3,4,5
"22306",276,0.227617135812583,5,4,3,4
"22307",276,0.335645762966779,4,4,3,3
"22308",276,0.400299259521184,3,4,4,5
"22309",276,0.281529149553361,8,5,7,7
"22310",276,0.104857332228268,6,6,7,7
"22311",276,0.0895123567802291,3,3,3,4
"22312",276,0.108335526663157,-3,-3,-3,3
"22313",276,0.281529149553361,8,5,6,7
"22314",276,0.210635362983419,9,8,8,7
"22315",276,0.3206076870277,3,5,8,7
"22316",276,0.287257940387295,5,7,9,8
"22317",276,0.114575816678693,10,7,8,8
"22318",276,0.227617135812583,3,3,3,4
"22319",276,0.335645762966779,5,7,5,7
"22320",276,0.315083495866406,3,3,9,7
"22321",276,0.14465196855685,8,7,7,7
"22322",276,0.14465196855685,5,5,7,7
"22323",276,0.208282466748053,4,5,10,6
"22324",276,0.0977986435221703,-3,-3,-3,4
"22325",276,0.287257940387295,8,8,8,7
"22326",276,0.227617135812583,3,3,3,4
"22327",276,0.227617135812583,4,3,3,3
"22328",276,0.287257940387295,6,3,4,5
"22329",276,0.158667046132726,3,8,2,5
"22330",276,0.844792048332722,7,5,3,6
"22331",276,1.46830955070472,7,8,3,4
"22332",276,1.27762265580375,1,1,3,3
"22333",276,2.25223319642688,1,1,10,5
"22334",276,1.6863105019032,1,8,1,5
"22335",276,1.36406601749437,5,3,4,5
"22336",276,4.42917371332206,1,2,4,5
"22337",276,1.75536289141937,9,9,9,8
"22338",276,1.64590206655669,9,3,4,7
"22339",276,1.41879642992571,9,8,8,7
"22340",276,3.1085851262638,5,4,6,2
"22341",276,3.04546612725419,2,2,5,3
"22342",276,1.75536289141937,10,10,10,8
"22343",276,1.75536289141937,9,9,8,8
"22344",276,2.86091722253244,3,7,8,5
"22345",276,1.69735888422578,7,4,6,7
"22346",276,1.10545203127675,-3,-3,-3,7
"22347",276,0.944022889563376,5,5,5,5
"22348",276,1.0163488738418,1,1,5,3
"22349",276,0.877732595627846,1,4,5,3
"22350",276,1.02576045878326,2,1,7,4
"22351",276,0.944022889563376,1,1,5,5
"22352",276,0.579221673245322,5,10,10,7
"22353",276,0.725817338692258,-3,-3,-3,6
"22354",276,0.478967833651466,-3,-3,-3,4
"22355",276,1.11956940868895,1,5,7,6
"22356",276,0.840495455207271,5,2,6,5
"22357",276,0.914151337357859,5,7,2,3
"22358",276,0.993229110833422,2,3,10,4
"22359",276,0.905660450943278,5,5,8,6
"22360",276,0.580551571117486,9,7,8,6
"22361",276,1.02821565485495,3,3,2,4
"22362",276,0.965812754699592,5,6,3,4
"22363",276,0.66801793117131,8,3,10,7
"22364",276,0.632212988459218,9,10,7,4
"22365",276,0.598147142964571,10,9,9,6
"22366",276,0.66801793117131,9,4,4,7
"22367",276,0.707710267663571,10,8,7,7
"22368",276,0.951593077451075,10,7,9,6
"22369",276,0.166441833693066,10,10,5,-1
"22370",276,0.278562454300073,10,10,5,-1
"22371",276,0.118360910622543,1,7,5,5
"22372",276,0.443981289629936,1,5,7,4
"22373",276,0.129306993108811,1,1,1,4
"22374",276,0.739525516759173,10,5,3,4
"22375",276,0.168590130255791,1,10,10,5
"22376",276,0.286234942024092,1,1,1,4
"22377",276,0.47272754363593,5,6,10,3
"22378",276,0.142503671994125,3,3,3,4
"22379",276,0.146288765937974,1,4,3,1
"22380",276,0.0704845872246604,10,7,8,7
"22381",276,0.0573902081756669,10,8,5,4
"22382",276,0.0704845872246604,4,8,7,2
"22383",276,0.0950365479415232,1,1,2,3
"22384",276,0.182502907995347,5,3,3,6
"22385",276,0.362550619919008,6,1,3,4
"22386",276,0.166953332874667,10,7,4,7
"22387",276,0.142503671994125,6,4,3,3
"22388",276,0.166953332874667,10,3,3,6
"22389",276,0.166953332874667,10,1,1,4
"22390",276,0.457484868024211,1,1,1,6
"22391",276,0.382499088001459,10,1,4,3
"22392",276,0.335850362639419,-3,-3,-3,4
"22393",276,0.256977188836498,10,10,10,8
"22394",276,0.229663132538988,3,3,3,5
"22395",276,0.457484868024211,10,4,7,6
"22396",276,0.145674966920053,9,3,8,4
"22397",276,0.142503671994125,1,3,2,5
"22398",276,0.182502907995347,10,6,7,5
"22399",276,0.230276931556909,9,5,7,6
"22400",276,0.2893039371137,2,1,9,5
"22401",276,0.457484868024211,5,3,2,5
"22402",276,0.200405379351393,10,1,1,5
"22403",276,0.210021563965498,-3,-3,-3,2
"22404",276,0.145674966920053,4,1,1,5
"22405",276,0.182502907995347,10,3,3,8
"22406",276,0.219330849070641,1,1,3,5
"22407",276,0.256977188836498,8,7,4,4
"22408",276,0.457484868024211,10,7,2,6
"22409",276,0.47272754363593,1,1,1,5
"22410",276,0.652979855232231,5,5,3,7
"22411",276,0.756098090243055,3,5,3,4
"22412",276,0.84018855569831,10,4,5,4
"22413",276,0.822388384178585,10,1,3,6
"22414",276,0.522342964251257,10,8,7,7
"22415",276,1.34524284761144,3,3,1,5
"22416",276,0.460451563277498,3,5,7,5
"22417",276,0.36357361828221,5,5,5,5
"22418",276,0.600500039199937,3,5,5,5
"22419",276,0.600500039199937,10,10,7,5
"22420",276,0.581165370135407,3,5,5,5
"22421",276,0.36357361828221,10,7,7,7
"22422",276,0.485924222521244,5,5,5,5
"22423",276,0.581165370135407,7,7,10,7
"22424",276,0.485924222521244,3,5,5,3
"22425",276,0.36357361828221,7,7,7,7
"22426",276,0.592520651966956,5,5,5,5
"22427",276,0.326438777697955,10,7,10,9
"22428",276,0.592520651966956,5,5,5,3
"22429",276,0.592520651966956,10,7,7,7
"22430",276,1.66134934184105,5,5,7,1
"22431",276,1.66134934184105,6,7,7,5
"22432",276,0.380146191766093,4,2,3,6
"22433",276,0.401629157393348,5,2,7,6
"22434",276,0.405414251337197,7,8,7,6
"22435",276,0.401629157393348,10,8,5,4
"22436",276,0.909445544887127,2,2,1,4
"22437",276,0.619527808755506,10,9,6,8
"22438",276,0.660652342956251,10,6,6,5
"22439",276,0.252885195383687,8,4,8,4
"22440",276,0.0705868870609807,2,4,4,2
"22441",276,0.117849411440942,8,5,4,3
"22442",276,0.189459296865125,2,2,9,1
"22443",276,0.176262617979811,1,1,1,5
"22444",276,0.375338099459041,4,3,2,5
"22445",276,0.0954457472868043,2,2,2,4
"22446",276,0.293702830075472,1,1,1,4
"22447",276,0.254726592437452,2,2,2,5
"22448",276,0.153858953825674,1,1,1,3
"22449",276,0.358151726957237,7,4,3,6
"22450",276,0.180252311596301,10,5,2,6
"22451",276,0.197336384261785,10,4,4,6
"22452",276,0.219740048415922,1,1,1,5
"22453",276,0.219740048415922,1,3,2,4
"22454",276,1.74073401482557,8,3,6,4
"22455",276,1.05829180673311,10,7,8,8
"22456",276,1.32150928558514,9,8,7,7
"22457",276,1.88282848747442,10,5,5,3
"22458",276,0.278767053972713,1,4,4,2
"22459",276,0.147925563319099,6,4,8,4
"22460",276,0.372064504696792,1,7,10,2
"22461",276,0.365619615008616,2,2,2,3
"22462",276,0.153040555135112,-3,-3,-3,2
"22463",276,0.389557776707557,3,6,3,4
"22464",276,0.157030248751602,8,8,7,3
"22465",276,0.318561690301295,2,5,8,2
"22466",276,0.170533827145876,7,6,7,1
"22467",276,0.150585359063425,5,8,7,3
"22468",276,0.0849088641458173,10,2,2,5
"22469",276,0.227924035321543,5,3,2,-1
"22470",276,0.119383908985746,9,8,6,3
"22471",276,0.12102070636687,-3,-3,-3,2
"22472",276,1.0951197478084,3,6,7,6
"22473",276,1.0163488738418,6,5,5,4
"22474",276,1.80825190679695,1,5,5,1
"22475",276,1.18995169607729,4,1,3,5
"22476",276,0.877732595627846,1,1,8,1
"22477",276,0.877732595627846,1,3,8,4
"22478",276,1.02576045878326,5,5,6,4
"22479",276,1.35383603386234,5,1,10,5
"22480",276,1.66421373725802,3,5,5,-1
"22481",276,1.0951197478084,1,1,8,5
"22482",276,1.0951197478084,10,4,2,4
"22483",276,1.24335221063646,1,5,5,1
"22484",276,0.723362142620571,4,2,10,5
"22485",276,0.702083776665957,10,5,8,7
"22486",276,1.14555356711429,5,7,8,3
"22487",276,0.800393919369728,10,10,7,5
"22488",276,1.38861797821123,1,10,5,6
"22489",276,2.26532757547588,8,8,6,5
"22490",276,0.902182256508389,10,10,5,5
"22491",276,3.36290251935597,8,9,5,5
"22492",276,1.89019407568948,8,8,6,6
"22493",276,2.42716591653453,7,4,5,5
"22494",276,1.51199158081347,7,7,6,5
"22495",276,1.14033627546196,5,5,10,10
"22496",276,1.14555356711429,1,8,6,5
"22497",276,2.26532757547588,10,8,8,9
"22498",276,0.646841865053015,10,10,10,6
"22499",276,2.46153866153814,-1,-1,-1,5
"22500",276,2.46153866153814,-1,-1,5,5
"22501",276,1.23455442471292,10,10,10,6
"22502",276,1.37051090718255,5,3,4,5
"22503",276,1.14555356711429,10,10,10,10
"22504",276,1.39158467346452,10,8,5,6
"22505",276,2.10645592967051,10,10,6,5
"22506",276,0.807861807421107,10,10,6,6
"22507",276,0.578505574391081,8,6,7,7
"22508",276,0.677327216276453,5,3,5,6
"22509",276,0.578505574391081,10,1,9,2
"22510",276,1.23700962078461,4,5,3,5
"22511",276,1.27936175302119,10,5,7,4
"22512",276,1.02934095305447,1,1,6,4
"22513",276,1.82277848355442,2,4,8,5
"22514",276,1.03394444568889,2,3,7,4
"22515",276,1.18841719853248,9,1,8,4
"22516",276,0.68366980612831,3,7,5,6
"22517",276,0.884791284333944,5,4,9,2
"22518",276,2.22185014503977,9,8,8,7
"22519",276,0.558045607127028,2,4,5,6
"22520",276,0.909445544887127,1,1,10,4
"22521",276,0.647353364234617,8,5,7,6
"22522",276,0.653491354413832,8,8,8,5
"22523",276,0.653491354413832,9,7,7,7
"22524",276,1.1572157484548,7,8,6,4
"22525",276,0.909445544887127,8,6,7,5
"22526",276,1.06494129609393,6,5,10,7
"22527",276,0.667608731826029,8,7,8,6
"22528",276,1.44815648294963,4,3,6,5
"22529",276,1.6954151873357,4,4,5,3
"22530",276,1.6954151873357,5,5,6,4
"22531",276,1.44815648294963,4,4,4,3
"22532",276,1.77152626555797,2,3,4,3
"22533",276,0.95742416812133,7,5,5,4
"22534",276,1.71137396180166,4,2,7,3
"22535",276,1.92896571365486,4,4,4,3
"22536",276,0.706175770118767,3,3,5,3
"22537",276,1.55434371305006,8,2,6,4
"22538",276,2.05868190610895,4,4,2,7
"22539",276,1.14616736613221,-3,-3,-3,3
"22540",276,1.1637629379793,10,8,9,4
"22541",276,0.627609495824806,9,8,10,4
"22542",276,1.19639658576546,-3,-3,-3,4
"22543",276,1.0228960633663,-3,-3,-3,8
"22544",276,1.30422061324702,3,4,1,-2
"22545",276,1.19639658576546,8,7,10,3
"22546",276,1.03240994814408,4,4,10,4
"22547",276,0.94934248105203,-2,-2,-2,-2
"22548",276,0.528992453612074,3,3,3,4
"22549",276,0.574822780283551,1,1,1,4
"22550",276,0.792926031318349,1,1,1,2
"22551",276,0.718451750477199,10,4,6,4
"22552",276,0.905660450943278,10,1,8,6
"22553",276,1.11956940868895,4,5,5,7
"22554",276,0.93389520576767,8,6,5,7
"22555",276,0.914151337357859,5,8,8,6
"22556",276,0.66801793117131,7,3,5,7
"22557",276,1.05931480509631,1,5,5,5
"22558",276,0.114473516842373,9,10,7,-1
"22559",276,0.211453761673981,10,2,2,6
"22560",276,0.401117658211747,8,7,7,7
"22561",276,0.159587744659608,1,5,10,2
"22562",276,0.394263569178289,5,5,5,3
"22563",276,0.394263569178289,10,8,8,5
"22564",276,0.284802744315609,3,8,2,1
"22565",276,0.198461682461308,10,8,7,7
"22566",276,0.165009635984582,5,3,1,6
"22567",276,0.300556919108929,5,8,5,3
"22568",276,0.165009635984582,-3,-3,-3,-1
"22569",276,0.260659982944027,8,7,5,5
"22570",276,0.154370453007275,2,5,3,4
"22571",276,0.3594816248294,3,3,3,3
"22572",276,0.491550713518858,3,7,5,2
"22573",276,0.482036828741074,5,2,10,2
"22574",276,0.381987588819858,3,1,8,4
"22575",276,0.227105636630981,1,4,8,5
"22576",276,0.202860575423079,1,1,7,3
"22577",276,0.515079675872518,5,2,5,5
"22578",276,0.227105636630981,1,1,5,3
"22579",276,0.381987588819858,5,7,3,3
"22580",276,0.266184174105321,10,10,9,5
"22581",276,0.242655211751661,4,8,8,-1
"22582",276,0.488890917774531,6,6,7,5
"22583",276,0.210021563965498,5,5,4,3
"22584",276,0.196517985571223,5,5,5,5
"22585",276,0.145674966920053,8,6,5,5
"22586",276,0.142503671994125,2,1,1,2
"22587",276,0.47272754363593,1,2,1,-2
"22588",276,0.47272754363593,1,1,1,6
"22589",276,0.510578483074427,5,1,5,4
"22590",276,0.24613340618655,5,6,7,3
"22591",276,0.2893039371137,1,1,1,2
"22592",276,0.534618944609688,10,1,4,6
"22593",276,0.166953332874667,10,5,8,4
"22594",276,0.291349933840106,4,6,3,4
"22595",276,0.558045607127028,9,7,5,2
"22596",276,1.60334533464746,6,6,6,6
"22597",276,0.909445544887127,1,1,3,5
"22598",276,1.20038627938195,-3,-3,-3,5
"22599",276,1.20038627938195,7,3,8,5
"22600",276,1.60334533464746,7,6,7,7
"22601",276,1.19793108331027,5,3,8,5
"22602",276,2.65191865693015,10,1,7,5
"22603",276,1.22268764369977,8,7,5,4
"22604",276,0.845712746859604,10,1,2,5
"22605",276,0.558045607127028,10,5,7,6
"22606",276,1.19793108331027,1,4,5,5
"22607",276,0.442855991430413,10,5,5,4
"22608",276,0.467305652310956,5,1,6,3
"22609",276,0.349660840542655,6,8,3,7
"22610",276,0.190277695555687,9,2,6,4
"22611",276,0.280506151190158,3,1,5,4
"22612",276,0.240097715843654,2,3,5,1
"22613",276,0.300659218945249,10,8,8,5
"22614",276,0.55886400581759,5,3,8,4
"22615",276,0.547611023822361,10,8,5,5
"22616",276,0.442855991430413,3,8,8,5
"22617",276,1.26319837888259,10,3,6,6
"22618",276,0.263319778688354,1,1,2,2
"22619",276,0.174114321417086,8,7,5,5
"22620",276,0.653082155068551,4,2,5,3
"22621",276,2.92782131548589,10,3,4,7
"22622",276,3.80616771013166,6,4,7,5
"22623",276,3.15247175604519,10,8,8,7
"22624",276,3.15247175604519,10,3,7,6
"22625",276,2.17765661574941,10,5,2,6
"22626",276,0.434365105015832,6,3,6,6
"22627",276,0.166953332874667,10,7,7,5
"22628",276,0.2893039371137,5,1,7,3
"22629",276,0.286234942024092,1,3,3,4
"22630",276,0.534618944609688,3,3,3,4
"22631",276,0.382499088001459,10,7,8,4
"22632",276,0.155495751206798,6,3,8,4
"22633",276,0.499325501079198,1,3,5,4
"22634",276,1.06801029118353,10,10,10,8
"22635",276,0.548736322021884,5,5,10,5
"22636",276,0.310991502413596,5,5,3,4
"22637",276,0.50812328700274,5,5,4,7
"22638",276,0.389660076543877,8,7,7,4
"22639",276,0.360504623192603,8,5,9,8
"22640",276,1.02637425780119,-2,-2,-2,-2
"22641",276,0.48438972497644,-3,-3,-3,-1
"22642",276,1.48600742238812,-2,-2,-2,-2
"22643",276,0.778808653906153,7,7,6,7
"22644",276,0.196517985571223,1,2,2,2
"22645",276,0.47272754363593,8,3,5,7
"22646",276,0.501780697150884,4,5,5,3
"22647",276,0.362550619919008,1,1,8,4
"22648",276,0.466487253620394,1,3,5,4
"22649",276,0.510578483074427,9,3,7,6
"22650",276,0.286234942024092,10,10,9,4
"22651",276,0.2893039371137,3,7,2,5
"22652",276,0.501780697150884,1,6,3,2
"22653",276,0.145674966920053,6,7,5,3
"22654",276,0.488890917774531,-3,-3,-3,5
"22655",276,0.24613340618655,-3,-3,-3,1
"22656",276,0.286234942024092,2,5,5,4
"22657",276,0.540143135770982,1,6,1,5
"22658",276,0.625972698443682,4,4,4,1
"22659",276,0.63292908731346,10,7,3,8
"22660",276,0.5079186873301,10,9,9,8
"22661",276,0.268946269685968,1,6,10,1
"22662",276,0.344443548890321,7,3,8,-1
"22663",276,0.863308318706689,2,4,8,5
"22664",276,1.00888098579042,1,1,4,2
"22665",276,0.946887284980343,6,6,6,1
"22666",276,0.721929944912088,10,1,1,2
"22667",276,0.464441256893989,8,3,6,6
"22668",276,0.370836906660949,1,1,1,1
"22669",276,0.946887284980343,1,1,1,4
"22670",276,0.449096281445949,9,8,5,7
"22671",276,0.485003523994361,9,7,7,7
"22672",276,0.721929944912088,6,5,-1,4
"22673",276,0.42607881827389,9,7,10,9
"22674",276,0.36357361828221,5,5,5,5
"22675",276,0.212169860528223,10,7,7,7
"22676",276,0.292577531875949,10,7,8,8
"22677",276,0.180968410450543,3,3,1,3
"22678",276,0.485924222521244,5,5,5,5
"22679",276,0.254521992764811,10,8,5,5
"22680",276,0.231811429101713,10,5,8,7
"22681",276,0.254521992764811,3,3,5,5
"22682",276,0.231811429101713,5,5,10,7
"22683",276,0.460451563277498,7,5,5,5
"22684",276,0.64847866243414,3,5,10,7
"22685",276,0.637327980275231,7,3,7,5
"22686",276,0.298306322709883,10,7,7,7
"22687",276,0.226389537776739,1,3,7,-5
"22688",276,0.846326545877526,10,10,7,6
"22689",276,0.157848647442164,1,7,5,3
"22690",276,0.592520651966956,10,10,7,6
"22691",276,0.579528572754283,8,5,5,-1
"22692",276,0.920391627373396,8,5,5,-1
"22693",276,0.972462244060409,8,5,3,-1
"22694",276,0.605001231998028,10,7,-2,-2
"22695",276,0.911798441122493,8,7,6,-1
"22696",276,2.99083801465917,-3,-3,-3,-1
"22697",276,0.672621423805721,8,9,8,4
"22698",276,1.03742264012377,8,9,8,-2
"22699",276,0.672621423805721,7,6,4,6
"22700",276,0.785969642448571,10,6,8,-2
"22701",276,0.920391627373396,7,9,9,-1
"22702",276,0.972462244060409,8,5,5,-2
"22703",276,0.672621423805721,8,5,5,-1
"22704",276,0.850009339985055,-2,-2,-2,-2
"22705",276,2.23443302490716,4,5,5,-1
"22706",276,1.22268764369977,3,2,3,-2
"22707",276,1.37920639326977,9,5,9,-5
"22708",276,0.892361472221644,5,6,6,2
"22709",276,1.0153258754786,1,3,3,3
"22710",276,0.567252592395852,8,6,4,3
"22711",276,0.985965822454683,6,7,8,7
"22712",276,0.414518936769701,10,9,6,5
"22713",276,1.02637425780119,5,8,9,4
"22714",276,0.315799594720648,2,1,3,3
"22715",276,0.547611023822361,8,7,9,6
"22716",276,0.135649582960667,4,4,2,3
"22717",276,0.239381616989413,10,10,10,1
"22718",276,0.275698058883106,10,7,4,6
"22719",276,2.77232556427909,9,8,8,7
"22720",276,0.293702830075472,10,10,9,7
"22721",276,0.158973945641687,9,8,6,7
"22722",276,0.395695766886773,8,8,4,7
"22723",276,0.221581445469687,1,4,6,2
"22724",276,0.158973945641687,9,9,3,7
"22725",276,0.509146285365943,8,8,7,5
"22726",276,0.533595946246486,8,8,3,3
"22727",276,0.499325501079198,9,9,6,7
"22728",276,0.221581445469687,-3,-3,3,2
"22729",276,0.982896827365075,7,3,3,8
"22730",276,3.33436086502261,1,1,5,5
"22731",276,0.256261089982256,8,7,9,7
"22732",276,0.239381616989413,3,7,7,4
"22733",276,0.214522756763589,2,5,10,7
"22734",276,0.533595946246486,3,3,4,4
"22735",276,0.19917778131555,10,8,7,7
"22736",276,0.214522756763589,2,2,8,3
"22737",276,0.583415966534453,8,3,3,6
"22738",276,0.417485632022988,5,1,5,3
"22739",276,0.547611023822361,8,7,5,3
"22740",276,0.239381616989413,2,3,1,2
"22741",276,0.51589807456308,4,3,7,4
"22742",276,1.06801029118353,10,8,7,7
"22743",276,2.29755202391676,3,6,5,6
"22744",276,0.652979855232231,5,5,5,2
"22745",276,0.538097139044577,5,5,5,4
"22746",276,0.912923739322016,4,3,3,3
"22747",276,0.430886910580943,5,5,5,3
"22748",276,0.924995120007807,3,3,3,2
"22749",276,0.759678584514264,5,4,10,5
"22750",276,1.0072441884093,10,2,5,6
"22751",276,0.756098090243055,3,3,3,4
