"","V161","V162","V163"
"6524",0,0,0
"6525",3,3,3
"6526",3,4,3
"6527",4,4,4
"6528",2,2,2
"6529",3,3,3
"6530",3,4,3
"6531",4,4,4
"6532",2,2,2
"6533",3,3,3
"6534",2,3,3
"6535",3,3,3
"6536",3,3,3
"6537",3,3,3
"6538",3,3,3
"6539",3,3,3
"6540",4,4,4
"6541",1,1,1
"6542",2,2,2
"6543",2,2,2
"6544",4,4,4
"6545",3,3,3
"6546",1,1,1
"6547",4,4,4
"6548",2,2,2
"6549",4,4,4
"6550",2,2,2
"6551",1,1,1
"6552",3,3,3
"6553",3,3,3
"6554",2,1,0
"6555",3,3,3
"6556",2,2,2
"6557",4,4,4
"6558",3,3,3
"6559",4,4,4
"6560",2,2,2
"6561",2,2,2
"6562",1,1,1
"6563",4,4,4
"6564",3,3,3
"6565",3,3,3
"6566",1,1,1
"6567",1,1,2
"6568",1,1,1
"6569",1,1,1
"6570",2,2,2
"6571",1,1,1
"6572",2,2,2
"6573",4,4,4
"6574",3,3,3
"6575",1,1,1
"6576",3,3,3
"6577",1,1,1
"6578",2,2,2
"6579",1,1,1
"6580",1,1,1
"6581",1,1,1
"6582",2,2,2
"6583",4,4,4
"6584",2,2,2
"6585",3,3,3
"6586",3,3,3
"6587",2,2,2
"6588",2,2,2
"6589",1,1,1
"6590",1,1,1
"6591",2,2,2
"6592",2,2,2
"6593",2,2,2
"6594",2,2,2
"6595",2,2,2
"6596",2,2,2
"6597",1,1,1
"6598",3,3,3
"6599",3,3,3
"6600",2,3,3
"6601",4,4,4
"6602",-1,-1,-1
"6603",3,3,3
"6604",0,0,0
"6605",3,3,2
"6606",3,3,3
"6607",3,3,3
"6608",2,2,2
"6609",3,3,3
"6610",3,3,3
"6611",2,2,2
"6612",3,3,3
"6613",2,3,3
"6614",3,3,3
"6615",0,0,0
"6616",1,2,3
"6617",2,2,2
"6618",3,4,3
"6619",2,3,3
"6620",4,4,4
"6621",3,3,3
"6622",3,3,3
"6623",3,3,3
"6624",2,3,4
"6625",0,0,0
"6626",1,1,1
"6627",1,1,1
"6628",2,2,2
"6629",3,3,3
"6630",4,4,4
"6631",3,3,2
"6632",1,1,1
"6633",3,3,3
"6634",4,4,4
"6635",4,4,4
"6636",3,3,3
"6637",4,4,4
"6638",1,1,1
"6639",2,3,3
"6640",2,2,2
"6641",3,3,3
"6642",1,1,1
"6643",4,4,4
"6644",4,4,4
"6645",2,2,1
"6646",4,4,4
"6647",3,2,3
"6648",3,3,3
"6649",4,4,4
"6650",3,3,4
"6651",2,2,2
"6652",2,2,2
"6653",3,4,3
"6654",2,2,2
"6655",2,2,2
"6656",3,3,3
"6657",4,4,4
"6658",3,3,3
"6659",3,3,3
"6660",2,2,3
"6661",3,3,3
"6662",3,3,3
"6663",3,2,1
"6664",3,3,3
"6665",3,3,2
"6666",2,3,4
"6667",2,1,3
"6668",4,4,4
"6669",2,2,2
"6670",3,4,3
"6671",3,3,3
"6672",2,2,2
"6673",3,3,3
"6674",4,4,4
"6675",3,3,3
"6676",2,2,2
"6677",3,4,3
"6678",2,3,3
"6679",1,2,2
"6680",2,2,2
"6681",3,3,3
"6682",3,3,3
"6683",3,3,3
"6684",3,3,3
"6685",2,2,3
"6686",2,2,2
"6687",4,4,4
"6688",3,2,1
"6689",2,2,2
"6690",3,3,3
"6691",3,3,3
"6692",2,2,2
"6693",2,1,2
"6694",1,1,1
"6695",3,3,3
"6696",1,1,1
"6697",3,3,3
"6698",2,2,2
"6699",4,4,4
"6700",2,2,2
"6701",3,3,3
"6702",2,2,3
"6703",4,4,4
"6704",3,3,3
"6705",2,2,2
"6706",2,2,2
"6707",2,2,2
"6708",3,3,3
"6709",2,2,2
"6710",3,4,4
"6711",2,2,2
"6712",3,3,3
"6713",2,2,2
"6714",1,2,2
"6715",3,3,3
"6716",2,2,3
"6717",1,2,1
"6718",3,2,2
"6719",2,2,3
"6720",2,2,3
"6721",3,3,3
"6722",3,3,3
"6723",4,4,4
"6724",1,1,2
"6725",2,2,2
"6726",3,3,3
"6727",4,4,4
"6728",4,4,4
"6729",3,3,3
"6730",4,4,4
"6731",3,3,2
"6732",2,2,2
"6733",3,3,4
"6734",3,2,2
"6735",3,3,3
"6736",2,2,2
"6737",3,2,3
"6738",4,3,2
"6739",3,2,1
"6740",2,2,3
"6741",3,3,3
"6742",4,4,4
"6743",3,3,3
"6744",2,2,2
"6745",3,2,3
"6746",3,3,3
"6747",2,2,2
"6748",2,2,3
"6749",3,3,3
"6750",2,2,3
"6751",4,4,4
"6752",1,2,2
"6753",2,2,2
"6754",1,2,2
"6755",2,2,2
"6756",4,4,4
"6757",2,2,2
"6758",2,1,1
"6759",3,3,3
"6760",3,3,3
"6761",4,4,4
"6762",1,1,1
"6763",3,3,3
"6764",2,2,2
"6765",2,2,2
"6766",3,3,3
"6767",3,3,3
"6768",3,2,1
"6769",2,2,3
"6770",2,2,2
"6771",3,3,3
"6772",4,4,4
"6773",3,3,3
"6774",2,2,2
"6775",3,3,3
"6776",2,2,2
"6777",2,2,2
"6778",4,4,4
"6779",2,2,2
"6780",3,3,3
"6781",2,2,2
"6782",1,2,3
"6783",2,2,2
"6784",3,2,3
"6785",3,3,3
"6786",2,2,2
"6787",3,3,3
"6788",3,3,3
"6789",2,3,3
"6790",3,3,4
"6791",3,3,3
"6792",3,3,2
"6793",3,3,3
"6794",3,3,3
"6795",3,3,4
"6796",3,3,2
"6797",2,2,2
"6798",4,4,4
"6799",3,3,3
"6800",4,4,4
"6801",3,3,4
"6802",2,2,2
"6803",2,2,3
"6804",2,3,3
"6805",4,3,2
"6806",3,3,4
"6807",2,2,2
"6808",2,2,2
"6809",4,4,4
"6810",3,3,3
"6811",4,4,4
"6812",0,0,0
"6813",4,4,4
"6814",4,4,4
"6815",3,3,3
"6816",2,2,2
"6817",3,3,3
"6818",3,3,3
"6819",2,2,0
"6820",3,3,3
"6821",4,4,4
"6822",3,3,3
"6823",2,2,2
"6824",2,2,2
"6825",4,4,4
"6826",4,4,4
"6827",2,2,2
"6828",3,3,3
"6829",2,2,2
"6830",4,4,4
"6831",4,4,4
"6832",3,3,3
"6833",3,3,3
"6834",2,2,2
"6835",2,2,2
"6836",4,4,4
"6837",3,3,3
"6838",3,3,3
"6839",2,2,2
"6840",4,4,4
"6841",3,3,3
"6842",4,4,4
"6843",4,4,4
"6844",3,3,3
"6845",3,3,3
"6846",3,3,3
"6847",2,2,2
"6848",4,4,4
"6849",0,0,0
"6850",3,3,3
"6851",2,2,2
"6852",3,3,3
"6853",2,2,2
"6854",4,4,4
"6855",2,2,2
"6856",2,2,2
"6857",2,2,2
"6858",2,2,2
"6859",2,2,2
"6860",2,2,2
"6861",4,4,4
"6862",3,3,3
"6863",4,4,4
"6864",3,3,3
"6865",3,3,3
"6866",3,3,3
"6867",3,3,3
"6868",4,4,4
"6869",3,3,3
"6870",3,3,3
"6871",2,2,2
"6872",2,2,2
"6873",3,3,3
"6874",3,3,3
"6875",3,3,3
"6876",4,4,4
"6877",3,3,3
"6878",1,1,1
"6879",3,3,3
"6880",3,3,3
"6881",3,3,3
"6882",4,4,4
"6883",2,2,2
"6884",2,2,2
"6885",2,2,2
"6886",3,3,3
"6887",2,2,2
"6888",3,3,3
"6889",3,3,3
"6890",3,3,3
"6891",3,3,3
"6892",3,3,3
"6893",3,3,3
"6894",2,2,2
"6895",2,2,2
"6896",2,2,2
"6897",0,0,0
"6898",3,3,3
"6899",2,2,2
"6900",2,2,2
"6901",2,2,2
"6902",4,4,4
"6903",3,3,3
"6904",2,2,2
"6905",4,4,4
"6906",3,3,3
"6907",3,3,3
"6908",4,4,4
"6909",3,3,3
"6910",4,4,4
"6911",1,1,1
"6912",0,0,0
"6913",2,2,2
"6914",2,2,2
"6915",3,3,3
"6916",2,2,2
"6917",2,2,2
"6918",2,2,2
"6919",4,4,4
"6920",2,2,2
"6921",4,4,4
"6922",3,3,3
"6923",3,3,3
"6924",2,2,2
"6925",4,4,4
"6926",2,2,2
"6927",3,3,3
"6928",3,4,3
"6929",2,2,2
"6930",3,3,3
"6931",1,1,1
"6932",3,3,3
"6933",3,3,3
"6934",4,4,4
"6935",4,4,4
"6936",3,3,3
"6937",2,2,2
"6938",3,3,3
"6939",3,3,3
"6940",3,3,3
"6941",3,3,3
"6942",4,4,4
"6943",2,3,2
"6944",1,1,1
"6945",4,4,4
"6946",3,3,3
"6947",3,3,4
"6948",3,3,3
"6949",3,3,3
"6950",4,4,4
"6951",4,4,4
"6952",4,4,4
"6953",4,3,4
"6954",3,3,3
"6955",3,3,3
"6956",3,3,3
"6957",2,2,2
"6958",4,4,4
"6959",2,2,2
"6960",4,4,4
"6961",3,3,2
"6962",1,1,1
"6963",0,0,0
"6964",1,1,1
"6965",3,3,3
"6966",3,3,3
"6967",3,3,3
"6968",3,3,3
"6969",2,3,2
"6970",3,1,3
"6971",2,3,3
"6972",3,3,3
"6973",4,4,4
"6974",1,2,2
"6975",4,3,4
"6976",3,3,3
"6977",3,3,3
"6978",3,3,4
"6979",0,0,0
"6980",3,3,3
"6981",4,4,4
"6982",3,3,3
"6983",2,3,4
"6984",2,2,3
"6985",4,4,4
"6986",2,3,3
"6987",2,3,2
"6988",3,3,2
"6989",4,4,4
"6990",3,3,3
"6991",2,2,3
"6992",3,2,3
"6993",4,4,4
"6994",4,4,4
"6995",4,3,2
"6996",3,3,4
"6997",3,3,3
"6998",3,3,1
"6999",0,0,0
"7000",0,0,0
"7001",1,2,1
"7002",3,3,3
"7003",3,3,3
"7004",3,3,3
"7005",3,2,2
"7006",2,2,3
"7007",2,2,3
"7008",2,3,3
"7009",3,3,3
"7010",3,3,1
"7011",4,4,2
"7012",1,3,-1
"7013",2,2,2
"7014",2,2,4
"7015",2,2,2
"7016",1,3,3
"7017",3,3,3
"7018",2,3,3
"7019",2,2,2
"7020",3,1,3
"7021",2,2,3
"7022",4,1,4
"7023",0,0,4
"7024",4,4,4
"7025",0,3,4
"7026",4,3,4
"7027",0,1,4
"7028",1,1,2
"7029",0,2,4
"7030",3,3,3
"7031",0,0,3
"7032",2,2,3
"7033",1,1,2
"7034",0,3,0
"7035",3,2,3
"7036",3,3,3
"7037",2,2,2
"7038",4,2,3
"7039",3,2,3
"7040",-1,3,-1
"7041",3,3,3
"7042",2,2,2
"7043",2,2,2
"7044",-1,-1,-1
"7045",-1,-1,3
"7046",3,3,3
"7047",2,3,4
"7048",3,3,3
"7049",3,3,3
"7050",3,1,4
"7051",4,3,4
"7052",2,3,4
"7053",-1,-1,-1
"7054",1,1,2
"7055",3,3,4
"7056",2,4,3
"7057",2,1,4
"7058",3,3,3
"7059",1,3,3
"7060",3,2,4
"7061",2,3,3
"7062",2,2,2
"7063",-1,-1,-1
"7064",1,2,1
"7065",2,3,4
"7066",4,4,4
"7067",-1,-1,1
"7068",3,3,3
"7069",4,1,4
"7070",1,-1,4
"7071",2,2,3
"7072",2,1,2
"7073",4,4,4
"7074",4,3,4
"7075",3,3,4
"7076",2,2,2
"7077",3,2,4
"7078",3,2,4
"7079",3,3,3
"7080",3,3,4
"7081",2,3,3
"7082",4,3,4
"7083",2,3,4
"7084",1,2,3
"7085",2,2,3
"7086",3,3,4
"7087",3,3,3
"7088",4,4,4
"7089",2,-1,4
"7090",3,3,2
"7091",-1,-1,-1
"7092",3,3,3
"7093",3,2,2
"7094",2,2,4
"7095",-1,-1,-1
"7096",2,2,4
"7097",4,3,4
"7098",4,3,4
"7099",3,3,4
"7100",2,2,3
"7101",3,3,4
"7102",3,2,3
"7103",2,2,4
"7104",3,2,4
"7105",2,1,3
"7106",2,2,3
"7107",2,2,3
"7108",2,2,3
"7109",1,1,4
"7110",2,3,4
"7111",1,2,3
"7112",-1,2,3
"7113",3,3,3
"7114",2,2,4
"7115",2,2,2
"7116",2,3,3
"7117",4,4,4
"7118",3,3,3
"7119",1,3,4
"7120",1,3,3
"7121",3,3,3
"7122",2,3,3
"7123",3,3,3
"7124",2,3,3
"7125",1,1,4
"7126",1,1,4
"7127",3,4,4
"7128",4,4,4
"7129",2,0,4
"7130",2,2,3
"7131",2,2,3
"7132",2,2,3
"7133",4,1,4
"7134",-1,3,4
"7135",2,1,2
"7136",2,2,3
"7137",4,2,4
"7138",3,3,4
"7139",3,2,3
"7140",0,0,0
"7141",2,3,2
"7142",4,2,2
"7143",4,4,2
"7144",2,3,-1
"7145",1,1,2
"7146",4,4,4
"7147",4,3,4
"7148",3,4,1
"7149",4,4,4
"7150",3,3,3
"7151",3,3,3
"7152",4,4,4
"7153",4,4,4
"7154",3,2,3
"7155",4,4,4
"7156",4,4,4
"7157",3,3,3
"7158",3,3,3
"7159",3,3,3
"7160",3,2,4
"7161",3,2,4
"7162",3,2,3
"7163",2,3,3
"7164",-1,2,3
"7165",2,3,4
"7166",3,1,4
"7167",3,3,3
"7168",2,1,4
"7169",3,3,3
"7170",4,4,4
"7171",1,0,2
"7172",3,2,4
"7173",2,2,2
"7174",2,2,2
"7175",3,3,4
"7176",0,0,0
"7177",1,1,0
"7178",0,2,4
"7179",3,3,3
"7180",3,2,4
"7181",3,3,3
"7182",3,3,3
"7183",-1,-1,4
"7184",3,3,3
"7185",4,4,4
"7186",2,3,4
"7187",3,2,4
"7188",4,3,4
"7189",3,3,3
"7190",3,3,3
"7191",3,3,3
"7192",3,4,4
"7193",3,3,3
"7194",3,3,3
"7195",3,3,3
"7196",4,4,4
"7197",4,2,4
"7198",3,3,4
"7199",2,2,-1
"7200",1,2,2
"7201",2,2,2
"7202",1,3,4
"7203",3,3,3
"7204",-1,-1,-1
"7205",-1,-1,-1
"7206",2,4,3
"7207",3,3,3
"7208",-1,-1,-1
"7209",-1,3,3
"7210",3,3,3
"7211",1,3,3
"7212",1,3,3
"7213",3,3,3
"7214",3,4,4
"7215",3,4,4
"7216",3,4,4
"7217",1,4,3
"7218",4,4,4
"7219",2,2,4
"7220",2,2,2
"7221",3,3,3
"7222",4,3,3
"7223",3,3,3
"7224",-1,-1,4
"7225",2,2,2
"7226",3,3,3
"7227",3,3,3
"7228",4,3,3
"7229",2,1,2
"7230",2,2,2
"7231",1,1,1
"7232",2,2,2
"7233",3,3,3
"7234",2,2,2
"7235",-1,-1,-1
"7236",2,2,2
"7237",2,2,2
"7238",2,2,2
"7239",3,3,3
"7240",3,3,4
"7241",2,2,3
"7242",2,1,3
"7243",2,3,4
"7244",2,3,3
"7245",2,3,3
"7246",2,4,4
"7247",2,4,4
"7248",3,3,4
"7249",2,4,4
"7250",3,4,4
"7251",1,2,4
"7252",2,3,3
"7253",2,3,4
"7254",2,3,4
"7255",3,4,4
"7256",2,3,3
"7257",3,4,4
"7258",2,3,4
"7259",4,4,4
"7260",3,3,2
"7261",2,3,4
"7262",3,4,4
"7263",3,3,3
"7264",2,2,3
"7265",3,3,4
"7266",2,4,4
"7267",2,2,4
"7268",4,4,4
"7269",3,4,4
"7270",3,4,4
"7271",2,2,3
"7272",4,4,4
"7273",4,4,4
"7274",3,4,3
"7275",2,4,4
"7276",2,3,4
"7277",2,2,2
"7278",3,3,3
"7279",3,3,4
"7280",2,4,4
"7281",3,3,4
"7282",2,3,4
"7283",2,3,4
"7284",3,4,4
"7285",3,3,4
"7286",4,4,4
"7287",3,4,4
"7288",3,3,3
"7289",4,4,4
"7290",3,3,3
"7291",2,2,2
"7292",4,3,4
"7293",4,4,4
"7294",4,4,4
"7295",-1,-1,-1
"7296",3,3,3
"7297",3,3,3
"7298",4,4,4
"7299",2,3,4
"7300",3,3,3
"7301",2,3,4
"7302",1,-1,2
"7303",3,1,4
"7304",3,-1,4
"7305",4,4,4
"7306",4,1,4
"7307",3,0,4
"7308",2,2,2
"7309",3,3,4
"7310",3,4,4
"7311",-1,1,4
"7312",3,4,4
"7313",1,-1,-1
"7314",1,-1,4
"7315",3,4,3
"7316",1,1,2
"7317",2,2,2
"7318",2,3,3
"7319",3,-1,4
"7320",1,1,3
"7321",1,2,4
"7322",2,1,3
"7323",3,3,3
"7324",3,3,4
"7325",2,3,1
"7326",2,3,3
"7327",3,2,3
"7328",3,4,2
"7329",2,3,4
"7330",3,2,4
"7331",3,4,4
"7332",2,1,3
"7333",3,4,2
"7334",3,2,4
"7335",2,-1,4
"7336",2,3,4
"7337",1,2,3
"7338",2,1,4
"7339",3,3,3
"7340",2,3,2
"7341",2,3,3
"7342",1,2,3
"7343",2,3,4
"7344",2,3,4
"7345",2,3,4
"7346",3,1,4
"7347",-1,3,4
"7348",4,4,4
"7349",-1,1,3
"7350",4,-1,4
"7351",3,2,4
"7352",4,1,4
"7353",4,4,4
"7354",3,4,-1
"7355",3,4,3
"7356",1,0,4
"7357",2,3,3
"7358",3,4,2
"7359",2,1,0
"7360",3,-1,4
"7361",3,-1,3
"7362",3,3,4
"7363",3,-1,4
"7364",3,2,3
"7365",-1,3,3
"7366",3,4,4
"7367",3,3,3
"7368",2,-1,2
"7369",3,2,-1
"7370",2,3,4
"7371",2,3,4
"7372",3,4,3
"7373",3,4,4
"7374",1,4,4
"7375",2,2,2
"7376",2,1,3
"7377",2,3,4
"7378",1,2,4
"7379",4,3,4
"7380",2,3,4
"7381",0,1,3
"7382",3,3,4
"7383",4,4,4
"7384",4,4,4
"7385",4,1,4
"7386",4,1,4
"7387",1,2,4
"7388",3,3,3
"7389",3,3,4
"7390",4,3,4
"7391",3,4,4
"7392",4,-1,4
"7393",2,3,2
"7394",4,4,4
"7395",4,4,4
"7396",3,4,4
"7397",2,3,1
"7398",3,3,3
"7399",4,1,4
"7400",2,4,3
"7401",2,4,4
"7402",0,0,0
"7403",-1,2,4
"7404",1,1,1
"7405",1,2,3
"7406",1,2,2
"7407",2,2,2
"7408",3,1,4
"7409",2,1,2
"7410",1,1,2
"7411",3,1,3
"7412",1,1,1
"7413",2,2,2
"7414",1,1,1
"7415",1,1,2
"7416",1,0,2
"7417",2,1,3
"7418",1,0,1
"7419",-1,-1,-1
"7420",1,1,1
"7421",2,1,3
"7422",-1,-1,-1
"7423",1,1,2
"7424",2,2,3
"7425",1,0,3
"7426",2,2,2
"7427",-1,-1,-1
"7428",1,0,3
"7429",2,2,2
"7430",2,2,2
"7431",2,2,2
"7432",2,1,3
"7433",3,4,4
"7434",2,1,3
"7435",2,2,2
"7436",2,2,2
"7437",2,0,2
"7438",2,1,2
"7439",1,1,2
"7440",2,1,2
"7441",1,1,2
"7442",2,2,2
"7443",-1,-1,-1
"7444",0,0,2
"7445",1,0,2
"7446",2,1,3
"7447",3,1,3
"7448",3,1,3
"7449",1,0,2
"7450",1,1,2
"7451",3,2,4
"7452",2,2,2
"7453",3,3,3
"7454",3,3,3
"7455",3,3,3
"7456",3,3,3
"7457",3,3,3
"7458",3,3,3
"7459",3,1,3
"7460",3,3,3
"7461",4,4,4
"7462",3,3,3
"7463",3,3,3
"7464",3,3,3
"7465",3,3,3
"7466",3,3,3
"7467",3,3,3
"7468",3,3,3
"7469",2,-1,4
"7470",2,2,2
"7471",1,1,1
"7472",1,1,1
"7473",1,3,3
"7474",3,2,4
"7475",4,4,4
"7476",4,4,4
"7477",3,2,3
"7478",2,2,2
"7479",1,1,2
"7480",2,2,3
"7481",1,1,3
"7482",0,0,2
"7483",1,1,2
"7484",2,2,2
"7485",2,2,2
"7486",2,1,3
"7487",2,1,2
"7488",2,1,3
"7489",0,0,2
"7490",2,3,4
"7491",4,3,4
"7492",1,1,3
"7493",4,4,4
"7494",3,3,4
"7495",2,3,4
"7496",4,3,4
"7497",3,1,3
"7498",3,2,3
"7499",4,4,4
"7500",2,1,2
"7501",1,1,1
"7502",1,1,1
"7503",2,2,1
"7504",2,2,2
"7505",2,2,2
"7506",2,1,3
"7507",2,3,3
"7508",4,2,4
"7509",3,3,4
"7510",1,1,1
"7511",3,-1,4
"7512",4,3,4
"7513",3,2,3
"7514",1,3,2
"7515",3,3,3
"7516",3,3,3
"7517",3,3,3
"7518",2,2,4
"7519",1,2,4
"7520",3,3,3
"7521",4,2,3
"7522",3,2,4
"7523",2,1,4
"7524",0,1,4
"7525",1,2,1
"7526",3,1,4
"7527",3,3,3
"7528",3,2,4
"7529",3,3,3
"7530",3,2,4
"7531",2,3,3
"7532",2,3,1
"7533",4,4,4
"7534",2,2,2
"7535",1,3,1
"7536",3,2,3
"7537",1,3,2
"7538",-1,4,4
"7539",-1,-1,-1
"7540",3,3,3
"7541",3,1,3
"7542",3,2,3
"7543",2,2,4
"7544",-1,3,2
"7545",2,3,2
"7546",3,2,4
"7547",4,2,4
"7548",4,4,4
"7549",1,3,2
"7550",2,1,3
"7551",4,-1,3
"7552",2,3,4
"7553",3,3,3
"7554",3,-1,3
"7555",3,3,4
"7556",-1,-1,3
"7557",3,3,3
"7558",3,3,4
"7559",3,3,2
"7560",3,2,3
"7561",4,3,4
"7562",4,4,4
"7563",3,1,4
"7564",-1,4,3
"7565",1,1,4
"7566",2,2,3
"7567",3,1,3
"7568",2,2,2
"7569",4,4,4
"7570",2,4,3
"7571",1,2,3
"7572",-1,3,4
"7573",3,3,3
"7574",2,3,4
"7575",2,1,1
"7576",2,2,2
"7577",2,2,4
"7578",4,2,4
"7579",3,3,4
"7580",4,4,4
"7581",3,3,3
"7582",3,2,3
"7583",1,1,3
"7584",-1,-1,4
"7585",3,0,4
"7586",1,1,1
"7587",2,2,1
"7588",3,3,3
"7589",3,0,4
"7590",1,1,4
"7591",3,3,3
"7592",3,1,4
"7593",3,4,4
"7594",4,4,4
"7595",3,3,3
"7596",4,3,3
"7597",3,4,4
"7598",2,1,3
"7599",1,1,4
"7600",2,2,3
"7601",2,2,2
"7602",1,1,4
"7603",3,2,4
"7604",3,3,3
"7605",3,3,3
"7606",3,3,3
"7607",2,2,2
"7608",2,3,2
"7609",1,1,0
"7610",3,2,3
"7611",3,3,3
"7612",0,0,0
"7613",3,3,3
"7614",3,3,3
"7615",4,4,4
"7616",3,3,3
"7617",2,2,4
"7618",3,2,4
"7619",-1,-1,-1
"7620",2,3,3
"7621",2,3,2
"7622",3,3,3
"7623",3,3,3
"7624",3,3,4
"7625",2,3,3
"7626",-1,-1,3
"7627",2,2,1
"7628",1,1,2
"7629",0,2,2
"7630",3,3,4
"7631",4,4,4
"7632",2,3,4
"7633",2,2,2
"7634",-1,-1,-1
"7635",3,4,4
"7636",-1,-1,-1
"7637",3,4,4
"7638",0,3,4
"7639",2,1,2
"7640",-1,3,4
"7641",1,1,1
"7642",3,3,4
"7643",-1,-1,-1
"7644",-1,-1,-1
"7645",3,3,3
"7646",-1,-1,-1
"7647",-1,-1,-1
"7648",-1,-1,-1
"7649",-1,-1,-1
"7650",4,4,4
"7651",1,1,1
"7652",1,1,1
"7653",-1,-1,-1
"7654",1,1,1
"7655",-1,-1,-1
"7656",-1,-1,4
"7657",4,4,4
"7658",-1,-1,-1
"7659",2,2,2
"7660",1,1,1
"7661",-1,-1,-1
"7662",0,0,0
"7663",-1,-1,-1
"7664",3,3,3
"7665",4,3,4
"7666",2,1,3
"7667",1,1,1
"7668",4,1,3
"7669",2,3,4
"7670",3,4,2
"7671",3,2,4
"7672",4,3,4
"7673",2,2,2
"7674",3,1,4
"7675",0,1,-1
"7676",3,3,3
"7677",3,3,3
"7678",3,3,3
"7679",3,3,4
"7680",3,1,4
"7681",3,3,3
"7682",2,3,4
"7683",3,3,3
"7684",3,2,4
"7685",3,3,3
"7686",4,4,4
"7687",3,3,3
"7688",4,4,4
"7689",4,4,4
"7690",4,3,4
"7691",4,4,4
"7692",4,4,4
"7693",3,1,4
"7694",3,2,4
"7695",1,1,4
"7696",4,1,3
"7697",3,3,3
"7698",4,4,4
"7699",2,3,3
"7700",2,3,3
"7701",3,3,3
"7702",1,2,2
"7703",1,3,3
"7704",2,2,2
"7705",4,2,4
"7706",2,2,2
"7707",2,3,3
"7708",1,1,2
"7709",2,2,2
"7710",2,3,3
"7711",4,4,4
"7712",4,4,4
"7713",1,2,2
"7714",3,3,2
"7715",3,3,3
"7716",1,2,1
"7717",4,4,4
"7718",4,2,2
"7719",1,2,3
"7720",3,3,3
"7721",3,3,3
"7722",3,3,3
"7723",2,2,3
"7724",2,2,3
"7725",3,3,3
"7726",3,3,3
"7727",2,2,3
"7728",2,2,2
"7729",2,2,2
"7730",2,2,2
"7731",2,2,2
"7732",1,1,3
"7733",3,3,3
"7734",2,2,3
"7735",3,3,3
"7736",3,3,3
"7737",3,3,2
"7738",2,2,2
"7739",2,2,2
"7740",2,2,2
"7741",2,2,2
"7742",2,2,2
"7743",2,2,2
"7744",-1,-1,-1
"7745",2,2,2
"7746",2,2,2
"7747",2,2,2
"7748",2,2,2
"7749",-1,0,4
"7750",3,2,4
"7751",3,2,4
"7752",1,2,4
"7753",3,2,3
"7754",2,3,4
"7755",-1,-1,4
"7756",3,3,3
"7757",2,4,4
"7758",0,1,4
"7759",4,4,4
"7760",2,3,4
"7761",3,2,2
"7762",3,1,2
"7763",2,2,2
"7764",2,2,2
"7765",2,2,2
"7766",2,2,2
"7767",2,2,2
"7768",2,2,2
"7769",2,2,2
"7770",3,3,3
"7771",3,3,3
"7772",3,4,3
"7773",3,3,3
"7774",3,3,3
"7775",2,2,2
"7776",3,3,3
"7777",3,3,3
"7778",3,3,3
"7779",3,3,3
"7780",3,2,3
"7781",3,4,4
"7782",1,4,4
"7783",4,4,4
"7784",1,2,4
"7785",2,4,4
"7786",2,2,4
"7787",1,3,4
"7788",1,3,4
"7789",2,4,4
"7790",1,4,4
"7791",2,-1,4
"7792",1,3,3
"7793",1,3,4
"7794",3,3,4
"7795",2,3,4
"7796",1,3,4
"7797",1,4,4
"7798",-1,-1,3
"7799",1,4,4
"7800",2,3,4
"7801",3,3,4
"7802",2,1,3
"7803",2,1,3
"7804",4,4,4
"7805",3,2,4
"7806",3,2,3
"7807",4,4,4
"7808",3,3,4
"7809",3,3,3
"7810",4,4,4
"7811",3,3,4
"7812",4,4,4
"7813",3,3,4
"7814",3,2,4
"7815",4,4,4
"7816",4,4,4
"7817",4,4,4
"7818",3,3,2
"7819",3,2,2
"7820",2,2,2
"7821",2,2,1
"7822",4,3,4
"7823",3,3,4
"7824",2,2,4
"7825",4,4,4
"7826",3,2,4
"7827",4,4,4
"7828",4,3,4
"7829",4,3,4
"7830",4,4,4
"7831",2,3,4
"7832",4,3,4
"7833",2,3,4
"7834",1,4,3
"7835",3,4,3
"7836",1,1,4
"7837",3,1,3
"7838",1,3,1
"7839",2,2,4
"7840",4,4,1
"7841",4,4,4
"7842",2,3,1
"7843",3,3,4
"7844",-1,-1,3
"7845",2,2,4
"7846",1,1,3
"7847",4,4,4
"7848",-1,-1,3
"7849",1,1,1
"7850",3,4,4
"7851",3,3,3
"7852",1,1,4
"7853",1,1,4
"7854",3,4,4
"7855",-1,3,4
"7856",3,3,3
"7857",4,1,4
"7858",3,3,3
"7859",4,4,4
"7860",1,2,4
"7861",1,2,4
"7862",-1,-1,-1
"7863",-1,-1,-1
"7864",1,1,1
"7865",3,3,3
"7866",2,2,3
"7867",2,2,2
"7868",3,3,3
"7869",2,3,3
"7870",2,2,2
"7871",2,3,3
"7872",3,3,3
"7873",-1,-1,-1
"7874",-1,-1,-1
"7875",-1,-1,-1
"7876",-1,-1,-1
"7877",1,1,3
"7878",-1,-1,-1
"7879",2,2,2
"7880",1,1,3
"7881",2,2,2
"7882",2,2,3
"7883",-1,-1,3
"7884",4,4,4
"7885",-1,-1,-1
"7886",-1,-1,-1
"7887",-1,-1,-1
"7888",-1,-1,-1
"7889",-1,-1,-1
"7890",-1,-1,-1
"7891",-1,-1,-1
"7892",1,1,1
"7893",-1,-1,-1
"7894",-1,-1,-1
"7895",2,2,2
"7896",3,3,3
"7897",3,3,3
"7898",2,2,2
"7899",2,2,2
"7900",2,2,2
